"NEWID","CUID","RBTMO","RBTMO_","RBTAMT","RBTAMT_","CHCKEFT","CHCKEFT_","HOWUSED","HOWUSED_","USDINTMO","USDINTYR"
1953132,195313,"07","D",1200,"D","1","D","3","D","11","2008"
1953172,195317,"07","D",1200,"D","1","D","3","D","11","2008"
1953182,195318,"07","D",600,"D","1","D",,"A","10","2008"
1953192,195319,"07","D",600,"D","2","D","2","D","11","2008"
1953272,195327,"09","D",1200,"D","1","D","3","D","01","2009"
1953292,195329,"06","D",600,"D","2","D","3","D","10","2008"
1953332,195333,"07","D",300,"D","2","D","3","D","01","2009"
1953344,195334,"08","D",1200,"D","1","D","2","D","02","2009"
1953382,195338,"08","D",1500,"D","2","D","3","D","12","2008"
1953452,195345,"06","D",1200,"D","1","D","2","D","10","2008"
1953472,195347,"08","D",300,"D","2","D","2","D","12","2008"
1953502,195350,"07","D",367,"D","1","D","3","D","11","2008"
1953542,195354,"07","D",1200,"D","1","D","3","D","11","2008"
1953552,195355,"07","D",900,"D","1","D",,"A","10","2008"
1953652,195365,"07","D",1800,"D","1","D","3","D","11","2008"
1953695,195369,"08","D",600,"D","2","D","3","D","11","2008"
1953732,195373,"08","D",900,"D","1","D","1","D","12","2008"
1953752,195375,"07","D",600,"D","1","D","2","D","11","2008"
1953772,195377,"09","D",530,"D","1","D","1","D","11","2008"
1953842,195384,"06","D",1200,"D","1","D","3","D","10","2008"
1953852,195385,"06","D",300,"D","1","D","3","D","10","2008"
1953872,195387,"07","D",1200,"D","1","D","2","D","10","2008"
1954022,195402,"07","D",600,"D","1","D","3","D","10","2008"
1954112,195411,"06","D",600,"D","1","D","3","D","10","2008"
1954142,195414,"07","D",1500,"D","1","D","3","D","11","2008"
1954152,195415,"06","D",1800,"D","1","D","3","D","10","2008"
1954202,195420,"07","D",900,"D","1","D","1","D","11","2008"
1954222,195422,"07","D",600,"D","1","D","1","D","10","2008"
1954252,195425,"06","D",600,"D","2","D","3","D","10","2008"
1954262,195426,"07","D",600,"D","1","D","1","D","11","2008"
1954272,195427,"06","D",1200,"D","2","D","3","D","10","2008"
1954282,195428,"07","D",1200,"D","1","D","1","D","11","2008"
1954312,195431,"06","D",1186,"D","1","D","3","D","10","2008"
1954322,195432,"07","D",1200,"D","2","D","3","D","01","2009"
1954344,195434,"07","D",600,"D","1","D",,"A","10","2008"
1954372,195437,"07","D",300,"D","1","D","1","D","11","2008"
1954433,195443,"07","D",1800,"D","1","D","1","D","01","2009"
1954442,195444,"07","D",1200,"D","1","D","2","D","10","2008"
1954463,195446,"11","D",300,"D","1","D","3","D","02","2009"
1954492,195449,"07","D",900,"D","1","D","3","D","11","2008"
1954502,195450,"08","D",600,"D","1","D","1","D","12","2008"
1954522,195452,"07","D",675,"D","1","D","3","D","11","2008"
1954532,195453,"06","D",300,"D","1","D","3","D","10","2008"
1954582,195458,"08","D",600,"D","1","D","3","D","12","2008"
1954602,195460,"07","D",300,"D","2","D","1","D","11","2008"
1954662,195466,"08","D",300,"D","2","D","1","D","12","2008"
1954692,195469,"06","D",900,"D","1","D","1","D","10","2008"
1954722,195472,"08","D",542,"D","1","D","1","D","12","2008"
1954732,195473,"07","D",1200,"D","1","D","3","D","11","2008"
1954742,195474,"07","D",600,"D","1","D","2","D","11","2008"
1954762,195476,"08","D",600,"D","2","D","3","D","02","2009"
1954822,195482,"06","D",1200,"D","2","D","2","D","10","2008"
1954842,195484,"07","D",600,"D","1","D",,"C","11","2008"
1954872,195487,"07","D",1200,"D","1","D","2","D","10","2008"
1954892,195489,"06","D",1350,"D","1","D","1","D","10","2008"
1954922,195492,"08","D",600,"D","1","D","3","D","12","2008"
1954932,195493,"06","D",900,"D","1","D","3","D","10","2008"
1954942,195494,"09","D",600,"D","1","D","1","D","03","2009"
1954942,195494,"09","D",300,"D","1","D","1","D","03","2009"
1954972,195497,"09","D",1800,"D","1","D","2","D","11","2008"
1954982,195498,"07","D",600,"D","1","D","2","D","01","2009"
1955002,195500,"08","D",1200,"D","2","D","2","D","12","2008"
1955132,195513,"11","D",1200,"D","2","D","1","D","12","2008"
1955162,195516,"08","D",300,"D","1","D",,"A","11","2008"
1955222,195522,"07","D",600,"D","1","D","2","D","11","2008"
1955222,195522,"07","D",600,"D","1","D","2","D","11","2008"
1955312,195531,"07","D",900,"D","1","D","1","D","11","2008"
1955332,195533,"11","D",300,"D","1","D","1","D","03","2009"
1955362,195536,"07","D",600,"D","1","D","3","D","01","2009"
1955382,195538,"07","D",600,"D","1","D",,"A","10","2008"
1955412,195541,"08","D",1000,"D","2","D","1","D","11","2008"
1955425,195542,"07","D",300,"D","1","D","3","D","10","2008"
1955442,195544,"08","D",600,"D","1","D","3","D","12","2008"
1955462,195546,"07","D",260,"D","1","D","2","D","11","2008"
1955462,195546,"07","D",1200,"D","2","D","2","D","11","2008"
1955482,195548,"07","D",600,"D","2","D","3","D","11","2008"
1955552,195555,"07","D",1200,"D","1","D",,"A","10","2008"
1955592,195559,"06","D",600,"D","1","D","1","D","10","2008"
1955652,195565,"06","D",1200,"D","2","D","2","D","10","2008"
1955652,195565,"06","D",300,"D","2","D","2","D","10","2008"
1955682,195568,"07","D",300,"D","1","D","3","D","11","2008"
1955693,195569,"10","D",500,"D","1","D","3","D","03","2009"
1955712,195571,"07","D",1200,"D","2","D","3","D","01","2009"
1955722,195572,"07","D",1200,"D","1","D",,"A","10","2008"
1955802,195580,"08","D",300,"D","1","D","3","D","12","2008"
1955822,195582,"06","D",1200,"D","1","D","3","D","10","2008"
1955873,195587,"08","D",300,"D","1","D",,"A","11","2008"
1955895,195589,"07","D",600,"D","2","D","3","D","10","2008"
1955902,195590,"08","D",600,"D","1","D","3","D","01","2009"
1955962,195596,"07","D",600,"D","2","D","1","D","11","2008"
1955962,195596,"07","D",600,"D","2","D","1","D","11","2008"
1955972,195597,"07","D",300,"D","2","D","3","D","01","2009"
1955992,195599,"07","D",900,"D","1","D","3","D","01","2009"
1956022,195602,"07","D",1200,"D","1","D","3","D","11","2008"
1956062,195606,"10","D",2292,"D","2","D","1","D","03","2009"
1956072,195607,"07","D",1200,"D","1","D","1","D","10","2008"
1956082,195608,"08","D",400,"D","1","D","2","D","12","2008"
1956092,195609,"08","D",600,"D","1","D","1","D","12","2008"
1956112,195611,"06","D",1200,"D","1","D","1","D","10","2008"
1956132,195613,"07","D",600,"D","1","D","1","D","01","2009"
1956132,195613,"07","D",1500,"D",,"C","1","D","01","2009"
1956182,195618,"07","D",600,"D","2","D","3","D","01","2009"
1956202,195620,"08","D",300,"D","1","D","3","D","01","2009"
1956222,195622,"07","D",600,"D","1","D","2","D","11","2008"
1956285,195628,"09","D",300,"D","1","D","1","D","10","2008"
1956322,195632,"06","D",300,"D","1","D","3","D","10","2008"
1956332,195633,"10","D",588,"D","1","D","3","D","02","2009"
1956342,195634,"06","D",300,"D","1","D",,"C","10","2008"
1956342,195634,"06","D",300,"D","1","D",,"C","10","2008"
1956402,195640,"07","D",1200,"D","2","D","2","D","11","2008"
1956432,195643,"07","D",600,"D","2","D","3","D","11","2008"
1956452,195645,"06","D",600,"D","1","D","1","D","10","2008"
1956462,195646,"06","D",600,"D","2","D","3","D","10","2008"
1956494,195649,"12","D",600,"D","1","D","3","D","01","2009"
1956502,195650,"06","D",300,"D","1","D","3","D","10","2008"
1956525,195652,"10","D",694,"D",,"C","2","D","01","2009"
1956532,195653,"08","D",600,"D","1","D","1","D","01","2009"
1956542,195654,"07","D",300,"D","1","D","3","D","01","2009"
1956592,195659,"06","D",600,"D","1","D","3","D","10","2008"
1956592,195659,"06","D",600,"D","2","D","3","D","10","2008"
1956593,195659,"10","D",300,"D","1","D","3","D","10","2008"
1956772,195677,"06","D",600,"D","1","D",,"C","10","2008"
1956782,195678,"07","D",1200,"D","1","D","1","D","11","2008"
1956842,195684,"08","D",300,"D","1","D","3","D","12","2008"
1956862,195686,"09","D",200,"D","1","D","2","D","03","2009"
1956912,195691,"07","D",700,"D","1","D","1","D","11","2008"
1956922,195692,"06","D",900,"D","2","D","3","D","10","2008"
1956942,195694,"08","D",1200,"D","2","D","3","D","12","2008"
1957012,195701,"09","D",400,"D","2","D",,"A","11","2008"
1957062,195706,"08","D",600,"D","1","D","1","D","12","2008"
1957082,195708,"10","D",600,"D","2","D","2","D","11","2008"
1957092,195709,"06","D",1200,"D","2","D","1","D","10","2008"
1957132,195713,"08","D",300,"D","2","D","1","D","12","2008"
1957132,195713,"08","D",300,"D","2","D","1","D","12","2008"
1957182,195718,"07","D",600,"D","1","D","1","D","11","2008"
1957224,195722,"07","D",900,"D","1","D","1","D","01","2009"
1957242,195724,"06","D",600,"D","1","D","3","D","10","2008"
1957252,195725,"07","D",300,"D","2","D","3","D","11","2008"
1957272,195727,"07","D",300,"D","2","D","2","D","11","2008"
1957302,195730,"06","D",1224,"D","1","D","3","D","10","2008"
1957313,195731,"07","D",1200,"D","1","D","3","D","01","2009"
1957322,195732,"07","D",300,"D","1","D","1","D","11","2008"
1957322,195732,"07","D",300,"D","1","D","1","D","11","2008"
1957352,195735,"07","D",600,"D","2","D",,"C","01","2009"
1957352,195735,"07","D",600,"D","2","D",,"C","01","2009"
1957362,195736,"08","D",600,"D","2","D","1","D","12","2008"
1957382,195738,"06","D",2100,"D","2","D","2","D","10","2008"
1957402,195740,"06","D",1200,"D","1","D","3","D","10","2008"
1957412,195741,"08","D",600,"D","1","D","1","D","12","2008"
1957422,195742,"07","D",1200,"D","2","D","3","D","01","2009"
1957462,195746,"07","D",2400,"D","1","D","3","D","10","2008"
1957482,195748,"07","D",1200,"D","1","D","3","D","10","2008"
1957482,195748,"07","D",1198,"D","1","D","3","D","10","2008"
1957493,195749,"09","D",280,"D",,"C",,"C","03","2009"
1957512,195751,"07","D",1200,"D","1","D","1","D","11","2008"
1957542,195754,"11","D",300,"D","1","D","3","D","12","2008"
1957602,195760,"06","D",1200,"D","1","D","2","D","10","2008"
1957642,195764,"08","D",900,"D","1","D","3","D","12","2008"
1957652,195765,"07","D",600,"D","1","D",,"A","10","2008"
1957712,195771,"08","D",600,"D","1","D","3","D","01","2009"
1957722,195772,"09","D",600,"D","1","D","3","D","01","2009"
1957742,195774,"07","D",600,"D","1","D","2","D","11","2008"
1957752,195775,"06","D",600,"D","2","D","3","D","10","2008"
1957772,195777,"07","D",1100,"D","1","D","3","D","11","2008"
1957782,195778,"07","D",300,"D","1","D","1","D","11","2008"
1957792,195779,"07","D",2100,"D","2","D","3","D","11","2008"
1957873,195787,"11","D",600,"D","2","D","1","D","01","2009"
1957882,195788,"07","D",140,"D","1","D","1","D","10","2008"
1957882,195788,"06","D",1200,"D","1","D","1","D","10","2008"
1957922,195792,"06","D",1200,"D","1","D","1","D","10","2008"
1957942,195794,"07","D",300,"D","1","D","3","D","11","2008"
1957982,195798,"07","D",300,"D","1","D","2","D","01","2009"
1958082,195808,"06","D",300,"D","2","D","3","D","10","2008"
1958102,195810,"08","D",500,"D","1","D",,"C","02","2009"
1958112,195811,"09","D",900,"D","1","D","1","D","03","2009"
1958182,195818,"08","D",300,"D","1","D","3","D","11","2008"
1958213,195821,"07","D",300,"D","1","D","3","D","01","2009"
1958232,195823,"06","D",600,"D","1","D","1","D","10","2008"
1958252,195825,"08","D",900,"D","2","D","3","D","02","2009"
1958292,195829,"07","D",600,"D","1","D","2","D","01","2009"
1958312,195831,"07","D",300,"D","2","D","3","D","11","2008"
1958392,195839,"08","D",300,"D","2","D","1","D","02","2009"
1958412,195841,"06","D",600,"D","2","D","3","D","10","2008"
1958472,195847,"06","D",1000,"D","1","D","1","D","10","2008"
1958482,195848,"07","D",1200,"D","1","D","2","D","11","2008"
1958552,195855,"07","D",600,"D","1","D","2","D","11","2008"
1958562,195856,"06","D",600,"D","1","D","1","D","10","2008"
1958572,195857,"07","D",300,"D","1","D","3","D","10","2008"
1958582,195858,"06","D",1200,"D","1","D","2","D","10","2008"
1958592,195859,"06","D",600,"D","1","D",,"C","10","2008"
1958592,195859,"06","D",600,"D","1","D",,"C","10","2008"
1958612,195861,"06","D",600,"D","1","D","3","D","10","2008"
1958652,195865,"08","D",1200,"D","1","D",,"C","01","2009"
1958692,195869,"08","D",600,"D",,"C","3","D","02","2009"
1958772,195877,"08","D",300,"D","1","D","3","D","12","2008"
1958812,195881,"08","D",900,"D","2","D","3","D","02","2009"
1958832,195883,"07","D",39,"D","1","D","2","D","11","2008"
1958862,195886,"07","D",300,"D",,"C","1","D","01","2009"
1958892,195889,"07","D",1500,"D","1","D","3","D","11","2008"
1958892,195889,"07","D",300,"D","1","D","3","D","11","2008"
1958902,195890,"08","D",900,"D","1","D","3","D","12","2008"
1958912,195891,"08","D",1800,"D","1","D","2","D","01","2009"
1958942,195894,"09","D",600,"D","1","D","3","D","12","2008"
1958962,195896,"07","D",600,"D","1","D","3","D","10","2008"
1958962,195896,"07","D",600,"D","1","D","3","D","10","2008"
1958982,195898,"06","D",600,"D","1","D","2","D","10","2008"
1959003,195900,"08","D",600,"D","1","D","3","D","02","2009"
1959012,195901,"08","D",1200,"D","1","D","3","D","02","2009"
1959025,195902,"08","D",900,"D","1","D","3","D","11","2008"
1959042,195904,"06","D",1200,"D","1","D","3","D","10","2008"
1959042,195904,"06","D",600,"D","2","D","3","D","10","2008"
1959052,195905,"07","D",300,"D","1","D","1","D","10","2008"
1959052,195905,"06","D",300,"D","1","D","1","D","10","2008"
1959052,195905,"06","D",600,"D","1","D","1","D","10","2008"
1959052,195905,"06","D",300,"D","1","D","1","D","10","2008"
1959062,195906,"08","D",600,"D","1","D","3","D","12","2008"
1959072,195907,"07","D",1200,"D","2","D","1","D","10","2008"
1959082,195908,"07","D",1200,"D","1","D","3","D","01","2009"
1959114,195911,"08","D",1200,"D","1","D","2","D","02","2009"
1959172,195917,"07","D",600,"D","1","D","1","D","10","2008"
1959172,195917,"06","D",300,"D","1","D","1","D","10","2008"
1959252,195925,"06","D",300,"D","1","D","3","D","10","2008"
1959272,195927,"08","D",1500,"D","1","D",,"A","10","2008"
1959293,195929,"10","D",1200,"D","2","D","3","D","01","2009"
1959302,195930,"07","D",300,"D","1","D","1","D","11","2008"
1959312,195931,"07","D",1800,"D","1","D","1","D","11","2008"
1959422,195942,"07","D",1200,"D","2","D","3","D","11","2008"
1959472,195947,"08","D",300,"D","1","D","3","D","12","2008"
1959472,195947,"08","D",300,"D","1","D","3","D","12","2008"
1959472,195947,"08","D",300,"D","1","D","3","D","12","2008"
1959492,195949,"07","D",600,"D","1","D","3","D","11","2008"
1959492,195949,"07","D",300,"D","1","D","3","D","11","2008"
1959522,195952,"07","D",2100,"D","2","D","3","D","11","2008"
1959532,195953,"07","D",1500,"D","1","D","2","D","11","2008"
1959562,195956,"06","D",2100,"D","1","D","1","D","10","2008"
1959602,195960,"07","D",600,"D","2","D","1","D","11","2008"
1959632,195963,"07","D",276,"D","1","D",,"A","10","2008"
1959695,195969,"11","D",60,"D","2","D","3","D","01","2009"
1959722,195972,"07","D",1500,"D","1","D","3","D","11","2008"
1959722,195972,"07","D",400,"D","1","D","3","D","11","2008"
1959733,195973,"07","D",600,"D","1","D",,"A","10","2008"
1959762,195976,"08","D",300,"D","2","D","3","D","12","2008"
1959792,195979,"06","D",300,"D","1","D","3","D","10","2008"
1959872,195987,"07","D",1400,"D","1","D","3","D","10","2008"
1959882,195988,"07","D",300,"D","1","D","1","D","11","2008"
1959912,195991,"06","D",1500,"D","1","D","3","D","10","2008"
1959922,195992,"06","D",1200,"D","1","D","3","D","10","2008"
1959952,195995,"07","D",600,"D","1","D","3","D","11","2008"
1959962,195996,"06","D",600,"D","1","D","1","D","10","2008"
1959982,195998,"07","D",600,"D","1","D","3","D","11","2008"
1960025,196002,"08","D",300,"D","1","D","1","D","11","2008"
1960032,196003,"06","D",600,"D","1","D","1","D","10","2008"
1960042,196004,"07","D",600,"D","1","D","1","D","01","2009"
1960082,196008,"08","D",1200,"D","2","D","3","D","12","2008"
1960102,196010,"06","D",600,"D","1","D","1","D","10","2008"
1960122,196012,"09","D",600,"D","1","D","1","D","10","2008"
1960122,196012,"06","D",600,"D","1","D","1","D","10","2008"
1960142,196014,"11","D",1200,"D","2","D","3","D","12","2008"
1960202,196020,"07","D",1500,"D","2","D","3","D","11","2008"
1960222,196022,"07","D",2400,"D","1","D","3","D","11","2008"
1960242,196024,"07","D",600,"D","2","D","2","D","11","2008"
1960282,196028,"08","D",75,"D","1","D","3","D","01","2009"
1960322,196032,"10","D",900,"D","2","D","3","D","12","2008"
1960332,196033,"06","D",900,"D","2","D","3","D","10","2008"
1960342,196034,"06","D",300,"D","1","D","1","D","10","2008"
1960542,196054,"08","D",600,"D","2","D","3","D","12","2008"
1960552,196055,"08","D",300,"D","2","D",,"A","11","2008"
1960572,196057,"08","D",1000,"D","1","D","3","D","12","2008"
1960613,196061,"12","D",1200,"D","1","D","3","D","01","2009"
1960622,196062,"06","D",600,"D","2","D","3","D","10","2008"
1960662,196066,"09","D",600,"D","1","D","1","D","02","2009"
1960672,196067,"06","D",1200,"D","2","D","3","D","10","2008"
1960692,196069,"08","D",1500,"D","2","D","1","D","11","2008"
1960752,196075,"06","D",1167,"D","1","D","1","D","10","2008"
1960822,196082,"07","D",1800,"D","1","D","3","D","11","2008"
1960842,196084,"07","D",300,"D","1","D","2","D","11","2008"
1960842,196084,"07","D",300,"D","1","D","2","D","11","2008"
1960872,196087,"07","D",1200,"D","1","D","1","D","11","2008"
1960885,196088,"09","D",300,"D","1","D","3","D","12","2008"
1960902,196090,"06","D",600,"D","1","D","3","D","10","2008"
1960932,196093,"06","D",600,"D","2","D",,"C","10","2008"
1960942,196094,"06","D",300,"D","1","D","2","D","10","2008"
1960972,196097,"08","D",600,"D","1","D","3","D","12","2008"
1960982,196098,"06","D",900,"D","2","D","1","D","10","2008"
1961002,196100,"07","D",600,"D","1","D","1","D","11","2008"
1961112,196111,"06","D",600,"D","1","D","1","D","10","2008"
1961122,196112,"07","D",300,"D","1","D","1","D","11","2008"
1961142,196114,"07","D",600,"D","1","D","3","D","10","2008"
1961172,196117,"08","D",600,"D","1","D","1","D","02","2009"
1961202,196120,"07","D",600,"D","2","D","3","D","01","2009"
1961212,196121,"09","D",1500,"D","1","D","1","D","02","2009"
1961292,196129,"07","D",300,"D","1","D","3","D","11","2008"
1961312,196131,"06","D",600,"D","2","D","1","D","10","2008"
1961312,196131,"06","D",600,"D","2","D","1","D","10","2008"
1961342,196134,"06","D",1800,"D","2","D","3","D","10","2008"
1961452,196145,"07","D",1800,"D","1","D","3","D","10","2008"
1961452,196145,"06","D",600,"D","1","D","3","D","10","2008"
1961452,196145,"06","D",600,"D","1","D","3","D","10","2008"
1961492,196149,"07","D",900,"D","1","D","3","D","10","2008"
1961532,196153,"08","D",300,"D","1","D","1","D","12","2008"
1961542,196154,"08","D",1800,"D","1","D","3","D","12","2008"
1961572,196157,"07","D",600,"D","1","D","2","D","11","2008"
1961572,196157,"07","D",300,"D","1","D","2","D","11","2008"
1961572,196157,"07","D",300,"D","1","D","2","D","11","2008"
1961602,196160,"09","D",300,"D","1","D","2","D","01","2009"
1961642,196164,"07","D",600,"D","1","D","1","D","11","2008"
1961662,196166,"06","D",300,"D","1","D","1","D","10","2008"
