NEWID,TAX_UNIT,AGE_TP,AGE_SP,TAXYR_CY,TAXYR_PY,DEPCNT,FICAR_CY,FICAR_PY,FILESTAT,FRATE_CY,FRATE_PY,SOI_ST,SOI_ST_,SRATE_CY,SRATE_PY,WAGE_HD,WAGE_HD_,WAGE_SP,WAGE_SP_,OTHTXINC,OTHT_INC,TAXPENS,TAXPENS_,SOSSECB,SOSSECB_,NONTXINC,NONT_INC,RNTPAID,RNTPAID_,PROPTXPD,PROP_XPD,AMTDEDCT,AMTD_DCT,CHLDCARE,CHLD_ARE,DEPUND13,DEPU_D13,DEPUND17,DEPU_D17,DEPUND18,DEPU_D18,OTHDEDCT,OTHD_DCT,FTAXOWE,STAXOWE,FTAXO_PY,FTAXO_CY,STAXO_PY,STAXO_CY,FICA_PY,FICA_CY,FDAGI_PY,FDAGI_CY,STAGI_PY,STAGI_CY,CHDTX_PY,CHDTX_CY,ADDTX_PY,ADDTX_CY,DPCAR_PY,DPCAR_CY,EITCR_PY,EITCR_CY,AMTIN_PY,AMTIN_CY,AMTOW_PY,AMTOW_CY,FRGTX_PY,FRGTX_CY,FTXBC_PY,FTXBC_CY,SSTDD_PY,SSTDD_CY,SITDD_PY,SITDD_CY,SPRCR_PY,SPRCR_CY,SDCAR_PY,SDCAR_CY,SEITC_PY,SEITC_CY,DIVINC
04564864,1,0,0,2021,2020,7,.15300,.15300,1,.33060,.06060,10,D,.00000,.00000,37273,D,0,D,0,D,0,D,0,D,0,D,0,D,1300,D,30,D,0,D,6,D,6,D,6,D,5240,D,-18282,0,-16497,-19556,0,0,5703,5703,37273,37273,0,0,1953,18500,5216,18500,0,0,2881,2989,37273,37273,0,0,1953,1933,1953,1933,0,0,0,0,0,0,0,0,0,0,0
04564884,1,35,0,2021,2020,5,.15300,.15300,2,.12000,.12000,15,D,.03230,.03230,53000,D,30000,D,0,D,0,D,0,D,0,D,0,D,1200,D,353,D,0,D,3,D,5,D,5,D,3788,D,-9225,2170,-10311,-8450,2174,2168,12699,12699,83000,83000,83000,80976,6589,15000,3411,15000,0,0,0,0,83000,83000,0,0,6589,6550,6589,6550,0,0,0,0,0,0,0,0,0,0,0
04564914,1,0,0,2021,2020,1,.02900,.02900,2,.24000,.24000,33,D,.06410,.06410,155000,D,65000,D,0,D,0,D,0,D,0,D,27600,D,0,D,0,D,0,D,1,D,1,D,1,D,0,D,32417,12865,32527,32338,12881,12854,31515,32036,218000,218000,218000,212683,2000,2000,0,2000,0,0,0,0,218000,218000,0,0,34527,34338,34527,34338,16050,16050,0,0,0,0,0,0,0,0,0
04564934,1,35,0,2021,2020,4,.15300,.15300,1,.12000,.12000,03,D,.02590,.02590,56000,D,0,D,0,D,0,D,0,D,0,D,26148,D,0,D,0,D,0,D,4,D,4,D,4,D,0,D,-9103,475,-10374,-8194,488,466,8568,8568,52880,52880,52880,51590,3826,12000,4174,12000,0,0,0,0,52880,52880,0,0,3826,3806,3826,3806,18600,18600,777,765,0,0,0,0,0,0,0
04564934,2,0,0,2021,2020,0,.15300,.15300,1,-.0765,-.0765,03,D,.00000,.00000,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,-750,-25,-1800,0,-25,-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12400,12400,0,0,0,0,0,0,0,0,0
04564944,1,64,0,2021,2020,0,.15300,.15300,2,.12000,.22000,34,D,.05250,.05250,105083,D,0,D,0,D,0,D,0,D,0,D,0,D,5900,D,412,D,0,D,0,D,0,D,0,D,0,D,7718,4372,5642,9200,4388,4360,16078,16078,105083,105083,105083,102520,0,0,0,0,0,0,0,0,105083,105083,0,0,9242,9200,9242,9200,21500,21500,5900,5756,0,0,0,0,0,0,0
04564964,1,71,0,2021,2020,1,.15300,.15300,1,.00000,.00000,10,D,.00000,.00000,0,D,0,D,0,D,0,D,14094,D,0,D,15600,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,-1042,0,-1800,-500,0,0,0,0,0,0,0,0,0,500,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04565014,1,0,54,2021,2020,1,.15300,.15300,2,.22200,.22200,34,D,.05490,.05490,0,D,43999,D,0,D,1800,D,20982,D,0,D,16200,D,0,D,88,D,0,D,0,D,1,D,1,D,240,D,-8,1155,-1502,1059,1174,1141,6732,6732,62246,62246,45799,44682,2000,3000,0,3000,0,0,0,0,62246,62246,0,0,4098,4059,4098,4059,21500,21500,240,234,0,0,0,0,0,0,0
04565034,1,0,43,2021,2020,0,.15300,.15300,2,.12000,.12000,07,D,.08940,.08950,0,D,60000,D,0,D,0,D,0,D,0,D,0,D,5400,D,1500,D,0,D,0,D,0,D,0,D,4860,D,1946,1463,-131,3430,1515,1425,9180,9180,57000,57000,57000,55610,0,0,0,0,0,0,0,0,57000,57000,0,0,3469,3430,3469,3430,0,0,0,0,0,0,0,0,0,0,0
04565064,1,0,0,2021,2020,0,.15300,.15300,1,-.0765,-.0765,50,D,.00000,.00000,0,D,0,D,0,D,0,D,21839,D,0,D,0,D,1200,D,0,D,0,D,0,D,0,D,0,D,0,D,-750,0,-1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11061,11061,0,0,0,0,0,0,0,0,0
04565124,1,0,0,2021,2020,2,.15300,.15300,1,.10000,.00000,44,D,.00000,.00000,20000,D,0,D,0,D,0,D,0,D,0,D,13140,D,0,D,277,D,0,D,0,D,0,D,0,D,0,D,-1263,0,-1800,-880,0,0,3060,3060,20000,20000,0,0,135,1000,0,1000,0,0,0,0,20000,20000,0,0,135,120,135,120,0,0,0,0,0,0,0,0,0,0,0
04565124,3,0,0,2021,2020,0,.15300,.15300,1,.12000,.12000,44,D,.00000,.00000,25000,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,553,0,-486,1295,0,0,3825,3825,25000,25000,0,0,0,0,0,0,0,0,0,0,25000,25000,0,0,1315,1295,1315,1295,0,0,0,0,0,0,0,0,0,0,0
04565124,4,0,0,2021,2020,2,.15300,.15300,1,-.0765,-.0765,44,D,.00000,.00000,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,-1333,0,-1800,-1000,0,0,0,0,0,0,0,0,0,1000,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04565164,1,51,0,2021,2020,3,.15300,.15300,2,.22000,.27000,12,D,.08500,.08500,92000,D,91284,D,0,D,0,D,0,D,0,D,0,D,3200,D,0,D,0,D,0,D,1,D,1,D,28764,D,20044,9973,19667,20314,10008,9948,28042,28042,183388,183388,183388,178915,3000,3000,0,3000,0,0,0,0,154624,154624,0,0,23397,23314,23397,23314,4400,4400,38266,37455,0,0,0,0,0,0,0
04565164,2,0,0,2021,2020,3,.15300,.15300,1,-.3400,-.3400,12,D,.00000,.00000,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,1,D,1,D,0,D,-3083,-446,-1800,-4000,-440,-451,0,0,0,0,0,0,0,4000,0,4000,0,0,0,0,0,0,0,0,0,0,0,0,3212,3212,0,0,0,0,0,0,0,0,0
04565234,1,0,0,2021,2020,3,.15300,.15300,2,.12000,.12000,14,D,.04950,.04950,29900,D,39000,D,0,D,0,D,0,D,0,D,12000,D,0,D,0,D,0,D,3,D,3,D,3,D,0,D,-5751,2835,-8003,-4142,2835,2835,10542,10542,68900,68900,68900,67220,4897,9000,1103,9000,0,0,0,0,68900,68900,0,0,4897,4858,4897,4858,0,0,0,0,0,0,0,0,0,0,0
04565244,1,49,0,2021,2020,6,.15300,.15300,1,-.4500,-.4500,34,D,.00000,.00000,0,D,0,D,0,D,0,D,0,D,0,D,10660,D,0,D,0,D,0,D,2,D,3,D,3,D,0,D,-7792,0,-4000,-10500,0,0,0,0,0,0,0,0,0,10500,0,10500,0,0,0,0,0,0,0,0,0,0,0,0,16125,16125,0,0,0,0,0,0,0,0,0
04565264,1,0,0,2021,2020,0,.15300,.15300,1,.12000,.12000,31,D,.00000,.00000,8000,D,0,D,0,D,0,D,0,D,0,D,0,D,5600,D,0,D,0,D,0,D,0,D,0,D,1232,D,1273,0,235,2015,0,0,1224,1224,31000,31000,8000,7805,0,0,0,0,0,0,0,0,31000,31000,0,0,2035,2015,2035,2015,0,0,0,0,0,0,0,0,0,0,0
04565284,1,58,0,2021,2020,0,.03800,.03800,2,.24000,.32000,03,D,.04170,.04500,182520,D,172171,D,0,D,0,D,0,D,0,D,0,D,2500,D,1230,D,0,D,0,D,0,D,0,D,11264,D,67332,12411,67596,67144,12451,12383,45378,46419,354691,354691,354691,346040,0,0,0,0,0,0,0,0,354691,354691,0,0,67596,67144,67596,67144,24800,24800,21264,20745,0,0,0,0,0,0,0
04565444,1,0,0,2021,2020,2,.15300,.15300,1,-.0765,-.0765,44,D,.00000,.00000,0,D,0,D,1000,D,0,D,0,D,0,D,0,D,4100,D,25,D,0,D,0,D,0,D,0,D,3844,D,-1333,0,-1800,-1000,0,0,0,0,1000,1000,0,0,0,1000,0,1000,0,0,0,0,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04565484,1,0,0,2021,2020,2,.15300,.15300,1,.22000,.22000,10,D,.00000,.00000,0,D,0,D,0,D,357,D,0,D,0,D,0,D,2600,D,400,D,0,D,0,D,0,D,0,D,0,D,5485,0,4484,6199,0,0,0,0,77452,77452,0,0,1000,1000,0,1000,0,0,0,0,77452,77452,0,0,7284,7199,7284,7199,0,0,0,0,0,0,0,0,0,0,0
04565504,1,34,0,2021,2020,1,.15300,.15300,2,.22000,.32000,10,D,.00000,.00000,110745,D,54067,D,0,D,0,D,0,D,0,D,0,D,4800,D,0,D,0,D,0,D,0,D,0,D,0,D,20913,0,19764,21734,0,0,25216,25216,164812,164812,0,0,500,500,0,500,0,0,0,0,164812,164812,0,0,22383,22234,22383,22234,0,0,0,0,0,0,0,0,0,0,0
04565514,1,0,0,2021,2020,0,.15300,.15300,1,.22200,.22200,0,T,.00000,.00000,0,D,0,D,31534,D,0,D,19782,D,0,D,0,D,2000,D,0,D,0,D,0,D,0,D,0,D,0,D,2672,0,1633,3414,0,0,0,0,42654,42654,0,0,0,0,0,0,0,0,0,0,42654,42654,0,0,3433,3414,3433,3414,0,0,0,0,0,0,0,0,0,0,0
04565554,1,59,0,2021,2020,0,.15300,.15300,2,.22000,.22000,06,D,.04550,.04550,104000,D,30000,D,0,D,0,D,0,D,0,D,0,D,4300,D,1802,D,0,D,0,D,0,D,0,D,14344,D,14017,4961,12004,15455,4969,4955,20502,20502,134000,134000,134000,130732,0,0,0,0,0,0,0,0,134000,134000,0,0,15604,15455,15604,15455,0,0,0,0,0,0,0,0,0,0,0
04565654,1,0,0,2021,2020,0,.15300,.15300,1,.22000,.22000,39,D,.03070,.03070,76000,D,0,D,0,D,0,D,0,D,0,D,0,D,3500,D,0,D,0,D,0,D,0,D,0,D,600,D,7670,2333,6663,8389,2333,2333,11628,11628,70005,70005,76000,74146,0,0,0,0,0,0,0,0,70005,70005,0,0,8463,8389,8463,8389,0,0,0,0,0,0,0,0,0,0,0
04565674,1,0,0,2021,2020,2,.15300,.15300,1,.10000,.00000,39,D,.00000,.00000,0,D,0,D,0,D,1784,D,0,D,0,D,0,D,1300,D,417,D,0,D,0,D,0,D,0,D,2780,D,-902,0,-1800,-261,0,0,0,0,26188,26188,1784,1741,754,1000,0,1000,0,0,0,0,26188,26188,0,0,754,739,754,739,0,0,0,0,0,0,0,0,0,0,0
04565694,1,35,0,2021,2020,3,.15300,.15300,1,.12000,.12000,05,D,.00000,.00000,17105,D,0,D,0,D,0,D,0,D,0,D,2664,D,0,D,42,D,0,D,2,D,3,D,3,D,0,D,-4218,0,-4790,-3810,0,0,2617,2617,64416,64416,64416,62845,5210,9000,790,9000,0,0,0,0,64416,64416,0,0,5210,5190,5210,5190,9202,9202,42,41,0,0,0,0,0,0,0
04565704,1,0,0,2021,2020,0,.15300,.15300,1,-.0765,-.0765,0,T,.00000,.00000,0,D,0,D,0,D,0,D,13362,D,0,D,0,D,900,D,0,D,0,D,0,D,0,D,0,D,2996,D,-750,0,-1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04565784,1,0,0,2021,2020,1,.15300,.15300,2,.25980,.25980,18,D,.05000,.05000,26940,D,0,D,0,D,0,D,0,D,0,D,0,D,1600,D,50,D,0,D,1,D,1,D,1,D,12,D,-5169,1565,-7266,-3670,1569,1562,4122,4122,36674,36674,36674,35780,1187,3000,813,3000,0,0,1754,1828,36674,36674,0,0,1187,1157,1187,1157,5300,5300,12,12,0,0,0,0,0,0,0
04565824,1,0,0,2021,2020,0,.15300,.15300,1,.22000,.22000,05,D,.08000,.08000,57000,D,0,D,0,D,0,D,0,D,0,D,11700,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,4809,1921,3802,5528,1959,1894,8721,8721,57000,57000,57000,55610,0,0,0,0,0,0,0,0,57000,57000,0,0,5602,5528,5602,5528,4601,4601,0,0,0,0,0,0,0,0,0
04565844,1,0,0,2021,2020,0,.15300,.15300,1,.18000,.18000,0,T,.00000,.00000,0,D,0,D,0,D,21408,D,19758,D,0,D,0,D,1600,D,320,D,0,D,0,D,0,D,0,D,0,D,502,0,-537,1244,0,0,0,0,24574,24574,0,0,0,0,0,0,0,0,0,0,24574,24574,0,0,1263,1244,1263,1244,0,0,0,0,0,0,0,0,0,0,0
04565904,1,0,0,2021,2020,2,.15300,.15300,1,-.0765,-.0765,28,D,-.0077,-.0077,0,D,0,D,0,D,0,D,0,D,0,D,6000,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,-1333,0,-1800,-1000,0,0,0,0,0,0,0,0,0,1000,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,10300,10300,0,0,0,0,0,0,0,0,0
04565954,1,0,0,2021,2020,2,.15300,.15300,1,-.0765,-.0765,44,D,.00000,.00000,0,D,0,D,0,D,3500,D,0,D,0,D,46828,D,0,D,100,D,0,D,0,D,0,D,0,D,0,D,-1333,0,-1800,-1000,0,0,0,0,3500,3500,0,0,0,1000,0,1000,0,0,0,0,3500,3500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04565974,1,0,0,2021,2020,0,.15300,.15300,1,-.0765,-.0765,22,D,-.0229,-.0229,0,D,0,D,0,D,0,D,0,D,0,D,5652,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,-750,0,-1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04566004,1,0,0,2021,2020,0,.15300,.15300,1,.22000,.22000,44,D,.00000,.00000,60281,D,0,D,0,D,0,D,0,D,0,D,13200,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,5530,0,4524,6249,0,0,9223,9223,60281,60281,0,0,0,0,0,0,0,0,0,0,60281,60281,0,0,6324,6249,6324,6249,0,0,0,0,0,0,0,0,0,0,0
04566024,1,73,0,2021,2020,0,.15300,.15300,2,.12000,.12000,22,D,.14610,.14620,0,D,0,D,0,D,70000,D,4182,D,0,D,0,D,7600,D,505,D,0,D,0,D,0,D,0,D,0,D,4737,3165,2660,6221,3173,3160,0,0,81555,81555,70000,68293,0,0,0,0,0,0,0,0,81555,81555,0,0,6260,6221,6260,6221,0,0,0,0,0,0,0,0,0,0,0
04566094,1,0,0,2021,2020,2,.15300,.15300,1,-.0765,-.0765,07,D,-.0176,-.0176,0,D,0,D,1,D,0,D,0,D,0,D,0,D,6000,D,199,D,0,D,0,D,0,D,0,D,13713,D,-1333,0,-1800,-1000,0,0,0,0,1,1,1,1,0,1000,0,1000,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,200,200,0,0,0,0,0
04566114,1,0,62,2021,2020,0,.15300,.15300,2,.12000,.12000,05,D,.02000,.02000,30732,D,17979,D,0,D,0,D,0,D,0,D,11700,D,0,D,535,D,0,D,0,D,0,D,0,D,0,D,952,233,-1126,2435,244,225,7453,7453,48711,48711,48711,47523,0,0,0,0,0,0,0,0,48711,48711,0,0,2474,2435,2474,2435,9202,9202,535,522,0,0,0,0,0,0,0
04566114,2,0,0,2021,2020,0,.15300,.15300,1,.17650,.17650,05,D,.00780,.00780,14467,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,-663,-125,-1697,76,-121,-127,2213,2213,14467,14467,14467,14114,0,0,0,0,0,0,104,116,14467,14467,0,0,207,192,207,192,4601,4601,0,0,0,0,0,0,121,124,0
04566114,3,0,0,2021,2020,1,.15300,.15300,1,-.0765,-.0765,05,D,-.0647,-.0647,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,-1042,0,-1800,-500,0,0,0,0,0,0,0,0,0,500,0,500,0,0,0,0,0,0,0,0,0,0,0,0,9202,9202,0,0,0,0,0,0,0,0,0
04566124,1,0,0,2021,2020,0,.15300,.15300,1,-.0765,-.0765,22,D,-.0229,-.0229,0,D,0,D,0,D,2576,D,6066,D,0,D,0,D,10000,D,25,D,0,D,0,D,0,D,0,D,3400,D,-750,0,-1800,0,0,0,0,0,2576,2576,2576,2513,0,0,0,0,0,0,0,0,2576,2576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04566174,1,35,0,2021,2020,1,.15300,.15300,2,.12000,.22000,33,D,.06090,.06090,72000,D,45000,D,0,D,0,D,0,D,0,D,0,D,7000,D,3720,D,0,D,1,D,1,D,1,D,5276,D,4727,4497,2612,6238,4525,4477,17901,17901,105400,105400,105400,102829,2000,3000,0,3000,0,0,0,0,105400,105400,0,0,9312,9238,9312,9238,16050,16050,15996,15362,0,0,0,0,0,0,0
04566224,1,0,0,2021,2020,0,.15300,.15300,1,-.0765,-.0765,14,D,-.0138,-.0138,0,D,0,D,0,D,0,D,6582,D,0,D,1320,D,0,D,0,D,0,D,0,D,0,D,0,D,2196,D,-750,0,-1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04566234,1,0,0,2021,2020,0,.15300,.15300,1,-.0765,-.0765,41,D,.00000,.00000,0,D,0,D,0,D,1931,D,0,D,0,D,17472,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,-750,0,-1800,0,0,0,0,0,1931,1931,-1931,-1884,0,0,0,0,0,0,0,0,1931,1931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04566274,1,0,0,2021,2020,0,.15300,.15300,1,.00000,.00000,05,D,.00000,.00000,0,D,0,D,0,D,0,D,13836,D,0,D,7980,D,0,D,288,D,0,D,0,D,0,D,0,D,200,D,-750,0,-1800,0,0,0,0,0,6210,6210,6210,6059,0,0,0,0,0,0,0,0,6210,6210,0,0,0,0,0,0,4601,4601,488,476,0,0,0,0,0,0,0
04566294,1,65,0,2021,2020,0,.15300,.15300,2,.18500,.18500,14,D,.00000,.00000,0,D,0,D,0,D,24000,D,42972,D,0,D,0,D,5500,D,50,D,0,D,0,D,0,D,0,D,688,D,-1001,0,-3084,486,0,0,0,0,31263,31263,0,0,0,0,0,0,0,0,0,0,31263,31263,0,0,516,486,516,486,0,0,0,0,0,0,0,0,0,0,0
04566324,1,0,65,2021,2020,0,.15300,.15300,2,.22000,.22000,17,D,.05700,.05700,0,D,0,D,0,D,120988,D,18564,D,0,D,0,D,6000,D,120,D,0,D,0,D,0,D,0,D,8020,D,14670,6222,12657,16108,6242,6208,0,0,138267,138267,138267,134895,0,0,0,0,0,0,0,0,138267,138267,0,0,16257,16108,16257,16108,8200,8200,0,0,0,0,0,0,0,0,0
04566344,1,0,61,2021,2020,0,.15300,.15300,2,.12000,.12000,0,T,.00000,.00000,0,D,75000,D,0,D,0,D,0,D,0,D,0,D,1400,D,2216,D,0,D,0,D,0,D,0,D,1472,D,4106,0,2029,5590,0,0,11475,11475,75000,75000,0,0,0,0,0,0,0,0,0,0,75000,75000,0,0,5629,5590,5629,5590,0,0,0,0,0,0,0,0,0,0,0
04566404,1,0,60,2021,2020,0,.16200,.16200,2,.24000,.24000,36,D,.04800,.04800,0,D,274007,D,0,D,0,D,0,D,0,D,0,D,19009,D,0,D,0,D,0,D,0,D,0,D,23808,D,45739,10450,45807,45690,10489,10423,25237,25758,274007,274007,274007,267324,0,0,0,0,0,0,0,0,250199,250199,0,0,45807,45690,45807,45690,0,0,0,0,0,0,0,0,0,0,0
04566414,1,0,0,2021,2020,0,.15300,.15300,1,.12000,.12000,10,D,.00000,.00000,25071,D,0,D,0,D,0,D,0,D,0,D,20400,D,0,D,35,D,0,D,0,D,0,D,0,D,4608,D,562,0,-477,1304,0,0,3836,3836,25071,25071,0,0,0,0,0,0,0,0,0,0,25071,25071,0,0,1323,1304,1323,1304,0,0,0,0,0,0,0,0,0,0,0
04566414,2,0,0,2021,2020,0,.15300,.15300,1,.12000,.12000,10,D,.00000,.00000,44699,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,2905,0,1866,3647,0,0,6839,6839,44599,44599,0,0,0,0,0,0,0,0,0,0,44599,44599,0,0,3666,3647,3666,3647,0,0,0,0,0,0,0,0,0,0,0
04566464,1,0,0,2021,2020,0,.15300,.15300,1,-.0765,-.0765,11,D,.00000,.00000,0,D,0,D,0,D,0,D,17406,D,0,D,0,D,1300,D,15,D,0,D,0,D,0,D,0,D,8096,D,-750,0,-1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4600,4600,0,0,0,0,0,0,0,0,0
04566504,1,27,0,2021,2020,1,.15300,.15300,1,.27980,.27980,10,D,.00000,.00000,40000,D,0,D,0,D,0,D,0,D,0,D,16800,D,0,D,0,D,0,D,1,D,1,D,1,D,0,D,-1842,0,-2901,-1085,0,0,6120,6120,40000,40000,0,0,2000,3000,0,3000,0,0,281,345,40000,40000,0,0,2280,2260,2280,2260,0,0,0,0,0,0,0,0,0,0,0
04566544,1,24,0,2021,2020,4,.15300,.15300,1,-.4500,-.4500,41,D,.00000,.00000,0,D,0,D,0,D,0,D,0,D,0,D,8640,D,0,D,0,D,0,D,4,D,4,D,4,D,0,D,-9583,0,-6200,-12000,0,0,0,0,0,0,0,0,0,12000,0,12000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04566554,1,0,0,2021,2020,0,.15300,.15300,1,.12000,.12000,49,D,.04500,.04500,37628,D,0,D,0,D,0,D,0,D,0,D,0,D,800,D,0,D,0,D,0,D,0,D,0,D,3428,D,2068,1375,1030,2810,1378,1373,5757,5757,37628,37628,37628,36710,0,0,0,0,0,0,0,0,37628,37628,0,0,2830,2810,2830,2810,0,0,0,0,0,0,0,0,0,0,0
04566564,1,75,0,2021,2020,1,.15300,.15300,1,.22200,.22200,48,D,.00000,.00000,0,D,0,D,16680,D,16728,D,25158,D,0,D,0,D,8100,D,1045,D,0,D,0,D,0,D,0,D,60,D,2525,0,1486,3266,0,0,0,0,54202,54202,0,0,500,500,0,500,0,0,0,0,54202,54202,0,0,3786,3766,3786,3766,0,0,0,0,0,0,0,0,0,0,0
04566594,1,0,61,2021,2020,0,.15300,.15300,2,.12000,.12000,34,D,.05250,.05250,60668,D,45304,D,0,D,0,D,0,D,0,D,12300,D,0,D,60,D,0,D,0,D,0,D,0,D,0,D,6623,3893,4546,8107,3910,3882,16214,16214,95972,95972,95972,93631,0,0,0,0,0,0,0,0,95972,95972,0,0,8146,8107,8146,8107,21500,21500,0,0,0,0,0,0,0,0,0
04566634,1,47,0,2021,2020,0,.15300,.15300,2,.10000,.10000,33,D,.04500,.04500,12506,D,15600,D,0,D,0,D,0,D,0,D,18900,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,-135,918,-2217,1353,930,910,4300,4300,38626,38626,38626,37684,0,0,0,0,0,0,0,0,38626,38626,0,0,1383,1353,1383,1353,16050,16050,0,0,0,0,0,0,0,0,0
04566634,2,0,0,2021,2020,0,.15300,.15300,1,.17650,.17650,33,D,.04040,.04040,15600,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,-463,252,-1497,276,257,248,2387,2387,15600,15600,15600,15220,0,0,0,0,0,0,17,29,15600,15600,0,0,320,305,320,305,8000,8000,0,0,0,0,0,0,0,0,0
04566644,1,0,0,2021,2020,0,.15300,.15300,1,.00000,.00000,50,D,.00000,.00000,7961,D,0,D,0,D,0,D,0,D,0,D,4800,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,-1291,-960,-2338,-543,-960,-960,1218,1218,7961,7961,7961,7767,0,0,0,0,0,0,538,543,7961,7961,0,0,0,0,0,0,11061,11061,0,0,960,937,0,0,0,0,0
04566684,1,33,0,2021,2020,3,.15300,.15300,2,.12000,.12000,34,D,.05640,.05640,35277,D,29154,D,0,D,0,D,0,D,0,D,1200,D,0,D,0,D,0,D,3,D,3,D,3,D,0,D,-6287,1932,-8539,-4678,1956,1914,9858,9858,64431,64431,64431,62860,4361,9000,1639,9000,0,0,0,0,64431,64431,0,0,4361,4322,4361,4322,21500,21500,0,0,0,0,0,0,0,0,0
04566724,1,0,0,2021,2020,0,.15300,.15300,1,-.0765,-.0765,38,D,-.0069,-.0069,0,D,0,D,0,D,0,D,9492,D,0,D,2400,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,-750,0,-1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2315,2315,0,0,0,0,0,0,0,0,0
04566814,1,0,0,2021,2020,0,.15300,.15300,1,.10000,.10000,25,D,.05000,.05000,22000,D,0,D,0,D,0,D,0,D,0,D,0,D,1000,D,18,D,0,D,0,D,0,D,0,D,0,D,161,415,-880,905,425,409,3366,3366,21600,21600,21600,21073,0,0,0,0,0,0,0,0,21600,21600,0,0,920,905,920,905,2300,2300,1018,993,0,0,0,0,0,0,0
04566824,1,52,0,2021,2020,2,.15300,.15300,2,.24000,.24000,50,D,.06270,.06270,123400,D,109850,D,0,D,0,D,0,D,0,D,0,D,5550,D,15,D,0,D,0,D,0,D,0,D,6216,D,31078,11073,31188,30999,11097,11056,35687,35687,208255,208255,208255,203176,1000,1000,0,1000,0,0,0,0,208255,208255,0,0,32188,31999,32188,31999,0,0,6216,6064,0,0,0,0,0,0,0
04566824,2,0,0,2021,2020,0,.15300,.15300,1,.12000,.12000,50,D,.05210,.05210,25000,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,403,457,-635,1145,468,449,3825,3825,23751,23751,23751,23172,0,0,0,0,0,0,0,0,23751,23751,0,0,1165,1145,1165,1145,10123,10193,0,0,0,0,0,0,0,0,0
04566824,3,0,0,2021,2020,2,.15300,.15300,1,-.0765,-.0765,50,D,-.0084,-.0084,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,-1333,0,-1800,-1000,0,0,0,0,0,0,0,0,0,1000,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,14281,14281,0,0,0,0,0,0,0,0,0
