"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","PROP_NOB","PROP0NOB","OWNYB","OWNYB_","OBSNSZB","OBSNSZB_","PROPTYPE","PROP_YPE","ACQUIRMO","ACQU_RMO","ACQUIRYR","ACQU_RYR","OWN_PURX","OWN__URX","OWNDPMTX","OWND_MTX","CLOSECST","CLOS_CST","QADPTAX","QADPTAX_","TIMESHAR","TIME_HAR","SHARWKS","SHARWKS_","SHARED1","SHARED1_","SHARPER1","SHAR_ER1","SHARED2","SHARED2_","SHARPER2","SHAR_ER2","GIFTPROP","GIFT_ROP","BSNEXP2","BSNEXP2_"
"20131",2554864,30,0,"5","01","D","100","D",.,"A","3","D","12","D","2007","D",.,"A",.,"A",.,"A",7750,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2554914,57,0,"5","01","D","100","D",.,"A","3","D","06","D","1995","D",.,"A",.,"A",.,"A",2800,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2554944,47,0,"5","01","D","100","D",0.14,"D","3","D","12","D","1997","D",.,"A",.,"A",.,"A",8926,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20131",2554964,36,0,"5","01","D","100","D",.,"A","3","D","07","D","1980","D",.,"A",.,"A",.,"A",1611,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2554984,39,0,"1","01","D","100","D",.,"A","3","D","08","D","2012","D",.,"A",.,"A",.,"A",2500,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2554984,40,0,"1","02","D","500","D",.,"A","3","D","03","D","2001","D",.,"A",.,"A",.,"A",3700,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20131",2554994,32,0,"5","01","D","100","D",.,"A","3","D",,"C",,"C",.,"A",.,"A",.,"A",1500,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2554994,33,0,"5","02","D","400","D",.,"A","3","D",,"C","1995","D",.,"A",.,"A",.,"A",20,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20131",2555014,34,0,"5","01","D","100","D",.,"A","3","D","03","D","1997","D",.,"A",.,"A",.,"A",1139,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2555034,32,0,"5","01","D","100","D",.,"A","3","D","04","D","1988","D",.,"A",.,"A",.,"A",4000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2555034,33,0,"5","02","D","600","D",.,"A",,"A",,"B",,"B",.,"A",.,"A",.,"A",.,"B",,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A",,"A"
"20131",2555034,34,0,"5","03","D","600","D",.,"A",,"A",,"B",,"B",.,"A",.,"A",.,"A",.,"B",,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A",,"A"
"20131",2555074,34,0,"5","01","D","100","D",.,"A","3","D","12","D","2000","D",.,"A",.,"A",.,"A",2800,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2555084,39,0,"5","01","D","100","D",.,"A","3","D",,"C",,"C",.,"A",.,"A",.,"A",1200,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2555194,38,0,"5","01","D","100","D",.,"A","3","D","08","D","1989","D",.,"A",.,"A",.,"A",6350,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2555224,48,0,"5","01","D","100","D",.,"A","3","D","02","D","2007","D",.,"A",.,"A",.,"A",5800,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2555234,48,0,"5","01","D","100","D",.,"A","3","D","11","D","2000","D",.,"A",.,"A",.,"A",1000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2555234,49,0,"5","02","D","600","D",.,"A",,"A",,"B",,"B",.,"A",.,"A",.,"A",.,"B",,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A",,"A"
"20131",2555324,26,0,"5","01","D","100","D",.,"A","3","D","08","D","1997","D",.,"A",.,"A",.,"A",5000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20131",2555414,28,0,"5","01","D","100","D",.,"A","3","D","11","D","2000","D",.,"A",.,"A",.,"A",1700,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2555444,44,0,"5","01","D","100","D",.,"A","3","D","03","D","2011","D",.,"A",.,"A",.,"A",1700,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2555474,58,0,"5","01","D","100","D",.,"A","3","D","02","D","2005","D",.,"A",.,"A",.,"A",5000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","1","D"
"20131",2555474,59,0,"1","02","D","600","D",.,"A",,"A","10","F","2012","D",.,"A",.,"A",.,"A",.,"B",,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A",,"A"
"20131",2555534,31,0,"5","01","D","100","D",.,"A","3","D","10","D","1997","D",.,"A",.,"A",.,"A",3200,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2555544,27,0,"5","01","D","100","D",.,"A","3","D","08","D","1954","D",.,"A",.,"A",.,"A",1380,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2555584,26,0,"5","01","D","100","D",.,"A","3","D","07","D","1996","D",.,"A",.,"A",.,"A",458,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2555594,29,0,"5","01","D","100","D",.,"A","3","D","08","D","1980","D",.,"A",.,"A",.,"A",2000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2555604,19,0,"5","01","D","100","D",.,"A","3","D",,"C",,"C",.,"A",.,"A",.,"A",210,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2555624,30,0,"5","01","D","100","D",.,"A","3","D",,"C","2006","D",.,"A",.,"A",.,"A",3000,"D",,"A",.,"A",,"A",.,"A","1","D",0,"D",,"A","2","D"
"20131",2555634,69,0,"5","01","D","100","D",.,"A","3","D","10","D","2003","D",.,"A",.,"A",.,"A",500,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2555664,19,0,"5","01","D","100","D",.,"A","3","D","07","D","1970","D",.,"A",.,"A",.,"A",2132,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2555684,31,0,"5","01","D","100","D",.,"A","3","D","04","D","1992","D",.,"A",.,"A",.,"A",1800,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2555684,33,0,"5","03","D","300","D",.,"A","1","D","05","D","2005","D",.,"A",.,"A",.,"A",5000,"F","1","D",3,"D","2","D",.,"A",,"A",.,"A",,"A",,"A"
"20131",2555684,34,0,"5","04","D","300","D",.,"A","1","D","06","D","2007","D",.,"A",.,"A",.,"A",345,"F","1","D",1,"D","2","D",.,"A",,"A",.,"A",,"A",,"A"
"20131",2555724,51,0,"5","01","D","100","D",.,"A","3","D","07","D","1963","D",.,"A",.,"A",.,"A",1052,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2555724,52,0,"5","02","D","400","D",.,"A","3","D","04","D","1935","D",.,"A",.,"A",.,"A",500,"D",,"A",.,"A",,"A",.,"A","1","D",1,"D",,"A",,"A"
"20131",2555724,53,0,"5","03","D","200","D",.,"A","3","D","07","D","1986","D",.,"A",.,"A",.,"A",2495,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20131",2555724,54,0,"5","04","D","300","D",.,"A","1","D","06","D","2002","D",.,"A",.,"A",.,"A",190,"F","1","D",5,"D","2","D",.,"A",,"A",.,"A",,"A",,"A"
"20131",2555754,27,0,"5","01","D","100","D",.,"A","3","D","10","D","1989","D",.,"A",.,"A",.,"A",8000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2555784,59,0,"5","01","D","100","D",.,"A","3","D",,"C",,"C",.,"A",.,"A",.,"A",630,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2555794,27,0,"5","01","D","100","D",.,"A","3","D",,"C",,"C",.,"A",.,"A",.,"A",1000,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2555804,56,0,"5","01","D","100","D",.,"A","3","D","08","D","2011","D",.,"A",.,"A",.,"A",1300,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2555854,20,0,"5","01","D","100","D",.,"A","3","D","01","D","2009","D",.,"A",.,"A",.,"A",9000,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2555864,28,0,"5","01","D","100","D",.,"A","3","D","12","D","1998","D",.,"A",.,"A",.,"A",35,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2555884,27,0,"5","01","D","100","D",.,"A","3","D",,"C","1964","D",.,"A",.,"A",.,"A",9500,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2555904,33,0,"5","01","D","200","D",.,"A","3","D","10","D","2004","D",.,"A",.,"A",.,"A",2600,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20131",2555964,35,0,"5","01","D","100","D",.,"A","3","D","06","D","1998","D",.,"A",.,"A",.,"A",871,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2555984,42,0,"5","01","D","100","D",.,"A","3","D","06","D","1980","D",.,"A",.,"A",.,"A",1150,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20131",2555994,24,0,"5","01","D","100","D",.,"A","3","D",,"C","1998","D",.,"A",.,"A",.,"A",4500,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2556004,48,0,"5","01","D","100","D",.,"A","3","D","12","D","2002","D",.,"A",.,"A",.,"A",3300,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2556024,42,0,"5","01","D","100","D",.,"A","3","D","12","D","2006","D",.,"A",.,"A",.,"A",2800,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2556024,43,0,"5","02","D","600","D",.,"A",,"A",,"B",,"B",.,"A",.,"A",.,"A",.,"B",,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A",,"A"
"20131",2556034,41,0,"5","01","D","100","D",.,"A","3","D","10","D","1988","D",.,"A",.,"A",.,"A",3500,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2556064,23,0,"1","01","D","100","D",.,"A","3","D","08","D","2002","D",.,"A",.,"A",.,"A",3500,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2556134,42,0,"5","01","D","100","D",.,"A","3","D","05","D","2001","D",.,"A",.,"A",.,"A",4440,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2556154,24,0,"5","01","D","100","D",.,"A","3","D","09","D","1969","D",.,"A",.,"A",.,"A",320,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2556174,27,0,"5","01","D","100","D",.,"A","3","D","04","D","2001","D",.,"A",.,"A",.,"A",998,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2556194,39,0,"5","01","D","100","D",.,"A","3","D","12","D","2009","D",.,"A",.,"A",.,"A",400,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2556194,40,0,"5","02","D","200","D",.,"A","3","D",,"C",,"C",.,"A",.,"A",.,"A",300,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20131",2556214,29,0,"5","01","D","100","D",.,"A","3","D","08","D","2009","D",.,"A",.,"A",.,"A",2100,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2556224,39,0,"5","01","D","100","D",.,"A","3","D","04","D","1978","D",.,"A",.,"A",.,"A",1000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2556244,38,0,"5","01","D","100","D",.,"A","3","D","12","D","2011","D",.,"A",.,"A",.,"A",1200,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2556254,52,0,"5","01","D","100","D",.,"A","3","D",,"C","2000","D",.,"A",.,"A",.,"A",4500,"D",,"A",.,"A",,"A",.,"A","1","D",1,"D",,"A","2","D"
"20131",2556254,53,0,"5","02","D","600","D",.,"A",,"A",,"B",,"B",.,"A",.,"A",.,"A",.,"B",,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A",,"A"
"20131",2556284,44,0,"5","01","D","100","D",.,"A","3","D","05","D","1962","D",.,"A",.,"A",.,"A",2034,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2556324,23,0,"5","01","D","100","D",.,"A","3","D","05","D","1996","D",.,"A",.,"A",.,"A",400,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2556334,87,0,"5","01","D","100","D",.,"A","3","D","05","D","2001","D",.,"A",.,"A",.,"A",6000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2556334,89,0,"5","03","D","600","D",.,"A",,"A",,"B",,"B",.,"A",.,"A",.,"A",.,"B",,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A",,"A"
"20131",2556334,91,0,"5","05","D","600","D",.,"A",,"A",,"B",,"B",.,"A",.,"A",.,"A",.,"B",,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A",,"A"
"20131",2556334,92,0,"5","06","D","600","D",.,"A",,"A",,"B",,"B",.,"A",.,"A",.,"A",.,"B",,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A",,"A"
"20131",2556334,93,0,"5","07","D","600","D",.,"A",,"A",,"B",,"B",.,"A",.,"A",.,"A",.,"B",,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A",,"A"
"20131",2556334,94,0,"5","08","D","600","D",.,"A",,"A",,"B",,"B",.,"A",.,"A",.,"A",.,"B",,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A",,"A"
"20131",2556334,95,0,"5","09","D","600","D",.,"A",,"A",,"B",,"B",.,"A",.,"A",.,"A",.,"B",,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A",,"A"
"20131",2556334,96,0,"5","10","D","600","D",.,"A",,"A",,"B",,"B",.,"A",.,"A",.,"A",.,"B",,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A",,"A"
"20131",2556334,97,0,"5","11","D","600","D",.,"A",,"A",,"B",,"B",.,"A",.,"A",.,"A",.,"B",,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A",,"A"
"20131",2556334,98,0,"5","12","D","600","D",.,"A",,"A",,"B",,"B",.,"A",.,"A",.,"A",.,"B",,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A",,"A"
"20131",2556334,99,0,"5","13","D","600","D",.,"A",,"A",,"B",,"B",.,"A",.,"A",.,"A",.,"B",,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A",,"A"
"20131",2556334,100,0,"5","14","D","600","D",.,"A",,"A",,"B",,"B",.,"A",.,"A",.,"A",.,"B",,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A",,"A"
"20131",2556334,101,0,"5","15","D","600","D",.,"A",,"A",,"B",,"B",.,"A",.,"A",.,"A",.,"B",,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A",,"A"
"20131",2556334,102,0,"5","16","D","400","D",.,"A","3","D","01","D",,"C",.,"A",.,"A",.,"A",250,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20131",2556374,50,0,"5","01","D","100","D",.,"A","3","D","12","D","2005","D",.,"A",.,"A",.,"A",6000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2556374,51,0,"5","02","D","400","D",.,"A","3","D",,"C",,"C",.,"A",.,"A",.,"A",30,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20131",2556384,29,0,"1","01","D","100","D",.,"A","3","D","07","D","1967","D",.,"A",.,"A",.,"A",6500,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2556444,27,0,"5","01","D","100","D",.,"A","3","D","07","D","2011","D",.,"A",.,"A",.,"A",7000,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2556514,28,0,"5","01","D","100","D",.,"A","2","D","05","D","1990","D",.,"A",.,"A",.,"A",1863,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2556574,49,0,"5","01","D","100","D",.,"A","3","D","03","D","1996","D",.,"A",.,"A",.,"A",2150,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2556624,34,0,"5","01","D","100","D",.,"A","3","D","07","D","2011","D",.,"A",.,"A",.,"A",2200,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2556674,56,0,"5","01","D","100","D",0.1,"D","3","D","03","D","2000","D",.,"A",.,"A",.,"A",3870,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20131",2556674,57,0,"5","02","D","600","D",.,"A",,"A",,"B",,"B",.,"A",.,"A",.,"A",.,"B",,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A",,"A"
"20131",2556674,58,0,"5","03","D","600","D",.,"A",,"A",,"B",,"B",.,"A",.,"A",.,"A",.,"B",,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A",,"A"
"20131",2556764,50,0,"5","01","D","100","D",.,"A","3","D","12","D","2010","D",.,"A",.,"A",.,"A",1360,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2556794,27,0,"5","01","D","100","D",.,"A","3","D","03","D","2005","D",.,"A",.,"A",.,"A",900,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2556804,25,0,"5","01","D","100","D",.,"A","3","D",,"C","1989","D",.,"A",.,"A",.,"A",200,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2556834,24,0,"5","01","D","100","D",.,"A","3","D","12","D","2011","D",.,"A",.,"A",.,"A",2000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2556834,25,0,"5","02","D","500","D",.,"A","3","D","09","D","1998","D",.,"A",.,"A",.,"A",1300,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20131",2556834,26,0,"5","03","D","500","D",.,"A","3","D",,"C",,"C",.,"A",.,"A",.,"A",1800,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20131",2556874,28,0,"5","01","D","100","D",.,"A","3","D","05","D","1971","D",.,"A",.,"A",.,"A",3000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2556884,25,0,"5","01","D","100","D",.,"A","3","D","08","D","2005","D",.,"A",.,"A",.,"A",1133,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2556884,26,0,"5","02","D","300","D",.,"A","3","D","01","D","2002","D",.,"A",.,"A",.,"A",225,"D","1","D",3,"D","2","D",.,"A",,"A",.,"A",,"A",,"A"
"20131",2556914,25,0,"5","01","D","100","D",.,"A","3","D","03","D","2011","D",.,"A",.,"A",.,"A",5750,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2556944,39,0,"5","01","D","100","D",.,"A","1","D","03","D","2007","D",.,"A",.,"A",.,"A",2800,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2556954,31,0,"1","01","D","100","D",.,"A","3","D","11","D","2006","D",.,"A",.,"A",.,"A",1300,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2556984,26,0,"5","01","D","100","D",.,"A","3","D","03","D","1959","D",.,"A",.,"A",.,"A",2000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2557084,34,0,"5","01","D","100","D",.,"A","3","D","06","D","1998","D",.,"A",.,"A",.,"A",0,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2557104,24,0,"5","01","D","100","D",.,"A","3","D","04","D","2012","D",.,"A",.,"A",.,"A",420,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2557134,48,0,"5","01","D","100","D",.,"A","3","D",,"C","2005","D",.,"A",.,"A",.,"A",5000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2557134,49,0,"5","02","D","300","D",.,"A","3","D",,"C","2000","D",.,"A",.,"A",.,"A",2000,"D","2","D",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20131",2557134,50,0,"5","03","D","400","D",.,"A","3","D",,"C","1961","D",.,"A",.,"A",.,"A",1200,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20131",2557154,33,0,"5","01","D","100","D",.,"A","3","D","08","D","1998","D",.,"A",.,"A",.,"A",785,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2557164,59,0,"5","01","D","100","D",.,"A","3","D","12","D","2008","D",.,"A",.,"A",.,"A",15460,"T",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2557164,60,0,"5","02","D","600","D",.,"A",,"A",,"B",,"B",.,"A",.,"A",.,"A",.,"B",,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A",,"A"
"20131",2557164,61,0,"5","03","D","600","D",.,"A",,"A",,"B",,"B",.,"A",.,"A",.,"A",.,"B",,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A",,"A"
"20131",2557184,60,0,"5","01","D","100","D",.,"A","3","D","09","D","2000","D",.,"A",.,"A",.,"A",3600,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2557194,39,0,"5","01","D","100","D",.,"A","3","D","07","D","1991","D",.,"A",.,"A",.,"A",1200,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2557204,36,0,"5","01","D","100","D",.,"A","3","D","07","D","1997","D",.,"A",.,"A",.,"A",1100,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2557214,45,0,"5","01","D","100","D",.,"A","3","D","11","D","2008","D",.,"A",.,"A",.,"A",906,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2557304,40,0,"5","01","D","100","D",.,"A","3","D","07","D","2009","D",.,"A",.,"A",.,"A",1047,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2557354,35,0,"5","01","D","100","D",0.8,"D","3","D","08","D","1984","D",.,"A",.,"A",.,"A",236,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20131",2557394,30,0,"5","01","D","100","D",.,"A","3","D",,"C","1999","D",.,"A",.,"A",.,"A",1000,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2557414,41,0,"5","01","D","100","D",.,"A","3","D","11","D","1986","D",.,"A",.,"A",.,"A",3800,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2557434,22,0,"5","01","D","100","D",.,"A","3","D","07","D","1990","D",.,"A",.,"A",.,"A",2100,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2557434,23,0,"5","02","D","500","D",.,"A","3","D","05","D","1981","D",.,"A",.,"A",.,"A",670,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20131",2557464,39,0,"5","01","D","100","D",.,"A","3","D","01","D","2000","D",.,"A",.,"A",.,"A",350,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2557494,46,0,"5","01","D","100","D",0.15,"D","3","D","05","D","2001","D",.,"A",.,"A",.,"A",6715,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20131",2557544,39,0,"5","01","D","100","D",.,"A","3","D","04","D","1992","D",.,"A",.,"A",.,"A",2000,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2557544,40,0,"5","02","D","400","D",.,"A","3","D","10","D","2004","D",.,"A",.,"A",.,"A",900,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A",,"A"
"20131",2557554,48,0,"5","01","D","100","D",.,"A","3","D","11","D","2010","D",.,"A",.,"A",.,"A",15460,"V",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2557554,52,0,"1","05","D","600","D",.,"A",,"A","11","F","2012","D",.,"A",.,"A",.,"A",.,"B",,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A",,"A"
"20131",2557554,53,0,"1","06","D","600","D",.,"A",,"A","11","F","2012","D",.,"A",.,"A",.,"A",.,"B",,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A",,"A"
"20131",2557554,54,0,"1","07","D","600","D",.,"A",,"A","11","F","2012","D",.,"A",.,"A",.,"A",.,"B",,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A",,"A"
"20131",2557554,55,0,"1","08","D","600","D",.,"A",,"A","11","F","2012","D",.,"A",.,"A",.,"A",.,"B",,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A",,"A"
"20131",2557554,56,0,"1","09","D","600","D",.,"A",,"A","11","F","2012","D",.,"A",.,"A",.,"A",.,"B",,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A",,"A"
"20131",2557554,57,0,"1","10","D","600","D",.,"A",,"A","11","F","2012","D",.,"A",.,"A",.,"A",.,"B",,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A",,"A"
"20131",2557554,58,0,"1","11","D","600","D",.,"A",,"A","11","F","2012","D",.,"A",.,"A",.,"A",.,"B",,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A",,"A"
"20131",2557554,59,0,"1","12","D","600","D",.,"A",,"A","11","F","2012","D",.,"A",.,"A",.,"A",.,"B",,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A",,"A"
"20131",2557554,60,0,"1","13","D","600","D",.,"A",,"A","11","F","2012","D",.,"A",.,"A",.,"A",.,"B",,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A",,"A"
"20131",2557554,61,0,"1","14","D","600","D",.,"A",,"A","11","F","2012","D",.,"A",.,"A",.,"A",.,"B",,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A",,"A"
"20131",2557594,30,0,"5","01","D","100","D",.,"A","3","D",,"C",,"C",.,"A",.,"A",.,"A",1500,"F",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2557604,44,0,"5","01","D","100","D",.,"A","3","D","08","D","1980","D",.,"A",.,"A",.,"A",4400,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
"20131",2557634,50,0,"5","01","D","100","D",.,"A","3","D","01","D","2011","D",.,"A",.,"A",.,"A",1850,"D",,"A",.,"A",,"A",.,"A","2","D",.,"A",,"A","2","D"
