"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","PROP_NOF","PROP0NOF","OWNYF","OWNYF_","NEWMRRT","NEWMRRT_","ORGMRTX","ORGMRTX_","QMRTTERM","QMRT_ERM","MRTPMTX","MRTPMTX_","PAYPROTX","PAYP_OTX","PAYPROIN","PAYP_OIN","PAYMORIN","PAYM_RIN","PAYOTHER","PAYO_HER","QESCROWX","QESC_OWX","QPRINM1X","QPRI_M1X","QPRINM2X","QPRI_M2X","QPRINM3X","QPRI_M3X","QADINT1X","QADI_T1X","QADINT2X","QADI_T2X","QADINT3X","QADI_T3X","QRFINDAT","QRFI_DAT","FRSTPYMO","FRST_YMO","FRSTPYYR","FRST_YYR","FIXEDRTE","FIXE_RTE","QNEWDATE","QNEW_ATE","QBLNCM1X","QBLN_M1X","QBLNCM2X","QBLN_M2X","QBLNCM3X","QBLN_M3X","LOAN_NOF","LOAN0NOF","VARRTE","VARRTE_","INTONLY","INTONLY_","OTHRTE","OTHRTE_","PAYMT1X","PAYMT1X_","PAYMT2X","PAYMT2X_","PAYMT3X","PAYMT3X_","PAYPRINI","PAYP_INI","PAYINT","PAYINT_"
"20121",2485692,67,0,"5","01","D","100","D",0.0475,"D",140000,"D",15,"D",1536,"D","3","D","4","D",,"A",,"A",447,"D",590,"D",593,"D",595,"D",374,"D",372,"D",371,"D",,"A","09","D","2009","D","1","D",,"A",125974,"D",125384,"D",124791,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20121",2485762,36,0,"5","01","D","100","D",0.0784,"F",207572,"F",30,"F",1500,"F",,"A",,"A",,"A",,"A",0,"F",529,"F",533,"F",536,"F",971,"F",967,"F",964,"F",,"A","03","F","1995","F","1","F",,"A",148599,"F",148070,"F",147537,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20121",2485832,53,0,"5","01","D","100","D",0.0789,"D",81000,"D",30,"D",654,"D",,"A",,"A","5","D",,"A",66,"D",12,"D",12,"D",12,"D",29,"D",29,"D",29,"D",,"A","01","D","2004","D","2","D",,"A",73904,"D",73802,"D",73699,"D","01","D","1","D",,"A","3","D",830,"D",830,"D",830,"D","1","D","2","D"
"20121",2485832,54,0,"5","01","D","100","D",0.12,"D",9136,"D",12,"D",120,"D",,"A",,"A",,"A",,"A",0,"D",68,"D",69,"D",69,"D",26,"D",26,"D",26,"D",,"A","07","D","2004","D","1","D",,"A",5193,"D",5125,"D",5057,"D","02","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20121",2485872,33,0,"5","01","D","100","D",0.05,"D",92000,"D",15,"D",1250,"D",,"B",,"B",,"B",,"B",522,"D",518,"D",520,"D",522,"D",210,"D",208,"D",206,"D",,"A","08","D","2003","D","1","D",,"A",50389,"D",49871,"D",49351,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20121",2485932,26,0,"1","01","D","100","D",0.0488,"F",333000,"F",30,"F",3312,"F","3","F","4","F","5","F",,"A",1549,"F",838,"F",842,"F",845,"F",925,"F",921,"F",918,"F",,"A","01","F","1997","F","1","F",,"A",227346,"F",226508,"F",225666,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20121",2485972,37,0,"5","01","D","100","D",0.055,"D",270000,"D",30,"D",2000,"D","3","D","4","D",,"A",,"A",467,"D",350,"D",352,"D",353,"D",1183,"D",1181,"D",1180,"D",,"A","09","D","2008","D","1","D",,"A",258114,"D",257764,"D",257413,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20121",2486032,49,0,"5","01","D","100","D",0.0513,"D",305000,"D",30,"D",2289,"D","3","D","4","D",,"A",,"A",627,"D",369,"D",371,"D",372,"D",1228,"D",1226,"D",1226,"D",,"A","03","D","2011","D","1","D",,"A",302461,"D",302092,"D",301721,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20121",2486092,68,0,"5","01","D","100","D",0.06,"D",199000,"D",30,"D",1500,"D","3","D","4","D","5","D",,"A",307,"D",275,"D",277,"D",278,"D",918,"D",916,"D",915,"D",,"A","04","D","2006","D","1","D",,"A",183563,"D",183288,"D",183011,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20121",2486112,38,0,"5","01","D","100","D",0.0592,"F",144900,"F",30,"F",1044,"F","3","F","4","F",,"A",,"A",183,"F",434,"F",436,"F",438,"F",427,"F",425,"F",423,"F",,"A","06","F","1993","F","1","F",,"A",86621,"F",86187,"F",85751,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20121",2486182,62,0,"5","01","D","100","D",0.055,"D",154283,"D",30,"D",1606,"D","3","D","4","D","5","D",,"A",730,"D",203,"D",204,"D",205,"D",673,"D",672,"D",671,"D",,"A","06","D","2008","D","1","D",,"A",146888,"D",146685,"D",146481,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20121",2486202,50,0,"5","02","D","300","D",0.0438,"D",272000,"D",30,"D",1700,"D","3","D","4","D",,"A",,"A",341,"D",473,"D",474,"D",476,"D",886,"D",885,"D",883,"D",,"A","12","D","2005","D","1","D",,"A",242854,"D",242381,"D",241907,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20121",2486232,50,0,"5","01","D","100","D",0.0525,"D",78000,"D",30,"D",431,"D",,"A",,"A",,"A",,"A",0,"D",125,"D",126,"D",126,"D",306,"D",305,"D",305,"D",,"A","06","D","2005","D","1","D",,"A",69929,"D",69804,"D",69678,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20121",2486282,47,0,"5","01","D","100","D",0.0525,"D",54000,"D",15,"D",2500,"D",,"B",,"B",,"B",,"B",2066,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","11","D","1977","D","1","D",,"A",.,"A",.,"A",.,"A","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20121",2486442,34,0,"5","01","D","100","D",0.0784,"D",150000,"D",30,"D",1450,"D","3","D",,"A",,"A",,"A",366,"D",116,"D",117,"D",118,"D",968,"D",967,"D",966,"D",,"A","05","D","2010","D","1","D",,"A",148137,"D",148020,"D",147903,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20121",2486452,40,0,"1","01","D","100","D",0.0538,"D",115000,"D",30,"D",1384,"D","3","D","4","D",,"A",,"A",740,"D",339,"D",341,"D",342,"D",305,"D",303,"D",302,"D",,"A","09","D","1993","D","1","D",,"A",68031,"D",67692,"D",67351,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20121",2486502,42,0,"5","01","D","100","D",0.0475,"D",422891,"D",30,"D",2206,"D",,"A",,"A",,"A",,"A",0,"D",623,"D",626,"D",628,"D",1583,"D",1580,"D",1578,"D",,"A","06","D","2008","D","1","D",,"A",539262,"T",538183,"T",534299,"T","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20121",2486502,43,0,"5","01","D","100","D",0.0784,"D",100000,"D",15,"D",946,"D",,"A",,"A",,"A",,"A",0,"D",886,"D",892,"D",898,"D",1320,"D",1314,"D",1308,"D",,"A","06","D","2008","D","2","D",,"A",86651,"D",86270,"D",85888,"D","02","D","1","D",,"A",,"A",2206,"D",2206,"D",2206,"D","1","D","2","D"
"20121",2486502,44,0,"5","02","D","300","D",0.0525,"D",122781,"D",30,"D",678,"D",,"A",,"A",,"A",,"A",0,"D",156,"D",156,"D",157,"D",522,"D",522,"D",521,"D",,"A","11","D","2009","D","1","D",,"A",119381,"D",119225,"D",119069,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20121",2486522,28,0,"5","01","D","100","D",0.07,"D",387000,"D",30,"D",2776,"D",,"B",,"B",,"B",,"B",201,"D",420,"D",422,"D",425,"D",2155,"D",2153,"D",2150,"D",,"A","10","D","2007","D","1","D",,"A",369471,"D",369051,"D",368629,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20121",2486552,47,0,"5","01","D","100","D",0.0784,"F",316978,"F",15,"F",3000,"F",,"A",,"A",,"A",,"A",0,"F",929,"F",935,"F",941,"F",2071,"F",2065,"F",2059,"F",,"A","12","F","2011","F","1","F",,"A",316978,"F",316049,"F",315114,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20121",2486582,35,0,"5","01","D","100","D",0.089,"D",106466,"D",30,"D",849,"D",,"A",,"A",,"A",,"A",0,"D",76,"D",77,"D",77,"D",773,"D",772,"D",772,"D",,"A","12","D","2008","D","1","D",,"A",104179,"D",104103,"D",104026,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20121",2486612,36,0,"5","01","D","100","D",0.05,"D",146000,"D",30,"D",1359,"D","3","D","4","D",,"A",,"A",575,"D",241,"D",242,"D",243,"D",543,"D",542,"D",541,"D",,"A","06","D","2005","D","1","D",,"A",130332,"D",130091,"D",129849,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20121",2486612,37,0,"5","02","D","300","D",0.06,"D",56876,"D",30,"D",411,"D","3","D","4","D",,"A",,"A",70,"D",126,"D",126,"D",127,"D",215,"D",215,"D",214,"D",,"A","06","D","1998","D","1","D",,"A",43048,"D",42922,"D",42796,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20121",2486672,49,0,"5","01","D","100","D",0.0575,"D",204000,"D",30,"D",1720,"D","3","D","4","D",,"A",,"A",530,"D",256,"D",257,"D",259,"D",934,"D",933,"D",931,"D","012012","D","07","D","2008","D","1","D",,"A",194911,"D",194655,"D",194398,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20121",2486782,45,0,"1","01","D","100","D",0.05,"D",246000,"D",30,"D",2000,"D","3","D","4","D",,"A",,"A",679,"D",396,"D",398,"D",399,"D",925,"D",923,"D",922,"D",,"A","12","D","2005","D","1","D",,"A",221999,"D",221603,"D",221206,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20121",2486812,37,0,"5","01","D","100","D",0.05,"D",160000,"D",30,"D",1231,"D","3","D","4","D","5","D",,"A",372,"D",235,"D",236,"D",237,"D",624,"D",623,"D",622,"D",,"A","10","D","2007","D","1","D",,"A",149803,"D",149569,"D",149333,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20121",2486822,46,0,"5","01","D","100","D",0.04,"D",189000,"D",30,"D",1050,"D","3","D",,"A",,"A",,"A",148,"D",381,"D",382,"D",383,"D",521,"D",520,"D",519,"D",,"A","05","D","2003","D","1","D",,"A",156402,"D",156021,"D",155639,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20121",2486892,68,0,"5","01","D","100","D",0.0513,"D",170000,"D",30,"D",1080,"D","3","D","4","D",,"A",,"A",154,"D",335,"D",337,"D",338,"D",532,"D",530,"D",529,"D",,"A","08","D","2001","D","1","D",,"A",138178,"D",137842,"D",137506,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20121",2486892,69,0,"5","01","D","100","D",0.0675,"D",27000,"D",10,"D",357,"D",,"B",,"B",,"B",,"B",47,"D",272,"D",274,"D",276,"D",34,"D",32,"D",31,"D",,"A","09","D","2003","D","1","D",,"A",6674,"D",6402,"D",6128,"D","02","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20121",2486912,41,0,"5","01","D","100","D",0.065,"D",117709,"D",30,"D",744,"D",,"A",,"A",,"A",,"A",0,"D",246,"D",247,"D",248,"D",498,"D",497,"D",496,"D",,"A","11","D","1998","D","1","D",,"A",91971,"D",91725,"D",91478,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20121",2486924,46,0,"1","01","D","100","D",0.0425,"D",318000,"D",30,"D",2091,"D","3","D","4","D",,"A",,"A",527,"D",.,"A",.,"A",438,"D",.,"A",.,"A",1126,"D",,"A","12","D","2011","D","1","D",,"A",.,"A",.,"A",318000,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20121",2486982,41,0,"5","01","D","100","D",0.055,"D",102500,"D",30,"D",1100,"D",,"B",,"B",,"B",,"B",518,"D",187,"D",188,"D",189,"D",395,"D",394,"D",393,"D",,"A","06","D","2002","D","1","D",,"A",86124,"D",85937,"D",85749,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20121",2486982,42,0,"5","02","D","300","D",0.044,"D",89064,"D",30,"D",446,"D",,"A",,"A",,"A",,"A",0,"D",134,"D",134,"D",135,"D",312,"D",312,"D",311,"D",,"A","03","D","2009","D","1","D",,"A",85151,"D",85017,"D",84883,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20121",2487042,38,0,"5","01","D","100","D",0.045,"D",204000,"D",30,"D",1642,"D","3","D","4","D","5","D",,"A",608,"D",272,"D",273,"D",274,"D",762,"D",761,"D",760,"D",,"A","07","D","2011","D","1","D",,"A",203190,"D",202918,"D",202645,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20121",2487112,35,0,"5","01","D","100","D",0.0784,"D",15000,"D",30,"D",300,"D",,"B",,"B",,"B",,"B",192,"D",12,"D",12,"D",12,"D",96,"D",96,"D",96,"D",,"A","10","D","2009","D","1","D",,"A",14741,"D",14729,"D",14718,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20121",2487132,18,0,"5","01","D","100","D",0.068,"D",105000,"D",30,"D",829,"D","3","D",,"A","5","D",,"A",144,"D",169,"D",170,"D",171,"D",516,"D",515,"D",514,"D",,"A","06","D","2002","D","1","D",,"A",90976,"D",90806,"D",90636,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20121",2487152,39,0,"5","01","D","100","D",0.05,"D",150000,"D",30,"D",1153,"D","3","D","4","D",,"A",,"A",348,"D",374,"D",376,"D",377,"D",431,"D",429,"D",428,"D",,"A","02","D","1997","D","1","D",,"A",103394,"D",103020,"D",102644,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20121",2487163,30,0,"5","01","D","500","D",0.07,"F",376000,"F",20,"F",5009,"V",,"B",,"B",,"B",,"B",1785,"F",806,"F",811,"F",815,"F",2109,"F",2104,"F",2100,"F",,"A","04","F","2010","F","1","F",,"A",361544,"F",360738,"F",359927,"F","01","D","1","D",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20121",2487172,48,0,"5","01","D","100","D",0.055,"D",188000,"D",30,"D",1795,"D","3","D","4","D",,"A",,"A",728,"D",703,"D",706,"D",709,"D",364,"D",361,"D",358,"D",,"A","05","D","1989","D","1","D",,"A",79514,"D",78811,"D",78105,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20121",2487222,40,0,"5","01","D","100","D",0.0613,"D",162000,"D",30,"D",1735,"D","3","D","4","D","5","D",,"A",750,"D",187,"D",188,"D",189,"D",798,"D",797,"D",796,"D",,"A","12","D","2008","D","1","D",,"A",156170,"D",155983,"D",155794,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20121",2487252,58,0,"1","01","D","100","D",0.06,"D",166792,"D",30,"D",1000,"D",,"A",,"A",,"A",,"A",0,"D",589,"D",592,"D",595,"D",411,"D",408,"D",405,"D",,"A","08","D","1990","D","1","D",,"A",82125,"D",81535,"D",80943,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20121",2487252,59,0,"1","02","D","200","D",0.06,"D",117000,"D",30,"D",1179,"D","3","D","4","D",,"A",,"A",478,"D",178,"D",179,"D",180,"D",523,"D",522,"D",521,"D",,"A","08","D","2004","D","1","D",,"A",104574,"D",104396,"D",104217,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20121",2487342,39,0,"5","01","D","100","D",0.051,"D",152869,"D",30,"D",830,"D",,"A",,"A",,"A",,"A",0,"D",525,"D",527,"D",529,"D",305,"D",303,"D",301,"D",,"A","10","D","1990","D","1","D",,"A",71766,"D",71241,"D",70713,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20121",2487352,46,0,"5","01","D","100","D",0.0784,"F",139350,"F",30,"F",1007,"F",,"A",,"A",,"A",,"A",0,"F",146,"F",147,"F",147,"F",861,"F",860,"F",860,"F",,"A","08","F","2006","F","1","F",,"A",131852,"F",131707,"F",131560,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20121",2487402,43,0,"5","01","D","100","D",0.0784,"D",40000,"D",15,"D",445,"D",,"A","4","D",,"A",,"A",66,"D",.,"A",.,"A",301,"D",.,"A",.,"A",78,"D",,"A","12","D","1999","D","1","D","122011","D",.,"A",.,"A",12008,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20121",2487402,61,0,"5","01","D","100","D",0.0784,"D",40000,"D",15,"D",440,"D",,"A","4","D",,"A",,"A",61,"D",297,"D",299,"D",.,"A",82,"D",80,"D",.,"A","122011","D","12","D","1999","D","1","D",,"A",12604,"D",12307,"D",.,"A","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20121",2487502,70,0,"5","01","D","100","D",0.0488,"D",333000,"D",30,"D",3312,"D","3","D","4","D","5","D",,"A",1549,"D",838,"D",842,"D",845,"D",925,"D",921,"D",918,"D",,"A","01","D","1997","D","1","D",,"A",227346,"D",226508,"D",225666,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20121",2487572,51,0,"5","01","D","100","D",0.0425,"F",80000,"F",15,"F",602,"F",,"A",,"A",,"A",,"A",0,"F",319,"F",320,"F",321,"F",283,"F",282,"F",281,"F",,"A","10","F","2011","F","1","F",,"A",80000,"F",79681,"F",79362,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20121",2487672,31,0,"5","01","D","100","D",0.0784,"D",91000,"D",30,"D",805,"D","3","D","4","D",,"A",,"A",147,"D",219,"D",220,"D",222,"D",439,"D",438,"D",436,"D",,"A","12","D","1995","D","1","D",,"A",67236,"D",67017,"D",66797,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20121",2487762,42,0,"5","01","D","100","D",0.08,"F",41856,"F",15,"F",400,"F",,"A",,"A",,"A",,"A",0,"F",164,"F",165,"F",166,"F",236,"F",235,"F",234,"F",,"A","12","F","2007","F","1","F",,"A",35369,"F",35205,"F",35040,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20121",2487882,60,0,"5","01","D","100","D",0.05,"D",117000,"D",30,"D",890,"D","3","D","4","D",,"A",,"A",262,"D",173,"D",174,"D",174,"D",455,"D",454,"D",454,"D",,"A","08","D","2007","D","1","D",,"A",109208,"D",109035,"D",108861,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20121",2487902,28,0,"5","01","D","100","D",0.0784,"D",166749,"D",30,"D",1402,"D","3","D","4","D",,"A",,"A",197,"D",.,"A",116,"D",116,"D",.,"A",1089,"D",1089,"D",,"A","11","D","2011","D","1","D","112011","D",.,"A",166749,"D",166633,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20121",2487902,46,0,"5","01","D","100","D",0.0784,"D",166749,"D",30,"D",1402,"D","3","D","4","D",,"A",,"A",197,"D",149,"D",.,"A",.,"A",1056,"D",.,"A",.,"A","112011","D","07","D","2008","D","1","D",,"A",161634,"D",.,"A",.,"A","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20121",2487932,39,0,"5","01","D","100","D",0.0525,"F",77345,"F",30,"F",820,"F","3","F",,"A",,"A",,"A",393,"F",241,"F",242,"F",243,"F",186,"F",185,"F",184,"F",,"A","11","F","1992","F","1","F",,"A",42558,"F",42317,"F",42076,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20121",2487982,56,0,"5","01","D","100","D",0.045,"D",178000,"D",30,"D",1461,"D","3","D","4","D",,"A",,"A",559,"D",261,"D",262,"D",263,"D",641,"D",640,"D",639,"D",,"A","05","D","2009","D","1","D",,"A",170830,"D",170569,"D",170306,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20121",2487982,58,0,"5","02","D","500","D",0.0525,"D",41000,"D",30,"D",514,"D","3","D","4","D",,"A",,"A",288,"D",47,"D",47,"D",47,"D",179,"D",179,"D",179,"D",,"A","10","D","2011","D","1","D",,"A",41000,"D",40953,"D",40907,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20121",2488182,41,0,"5","01","D","100","D",0.0458,"D",300000,"D",30,"D",1534,"D",,"A",,"A",,"A",,"A",0,"D",929,"D",932,"D",936,"D",691,"D",688,"D",684,"D",,"A","12","D","1993","D","2","D",,"A",171499,"D",170619,"D",169736,"D","01","D","1","D",,"A",,"A",1620,"D",1620,"D",1620,"D","1","D","2","D"
"20121",2488212,41,0,"5","02","D","500","D",0.0784,"D",41514,"D",30,"D",300,"D",,"A",,"A",,"A",,"A",0,"D",134,"D",135,"D",136,"D",166,"D",165,"D",164,"D",,"A","02","D","1992","D","1","D",,"A",25438,"D",25305,"D",25170,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20121",2488242,35,0,"5","01","D","100","D",0.045,"D",138000,"D",15,"D",1500,"D","3","D","4","D",,"A",,"A",444,"D",628,"D",630,"D",633,"D",428,"D",426,"D",423,"D",,"A","05","D","2008","D","1","D",,"A",114182,"D",113554,"D",112924,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20121",2488332,31,0,"5","01","D","100","D",0.0463,"D",211000,"D",30,"D",1511,"D","3","D","4","D",,"A",,"A",426,"D",376,"D",377,"D",379,"D",709,"D",708,"D",706,"D",,"A","09","D","2004","D","1","D",,"A",183811,"D",183435,"D",183058,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20121",2488412,31,0,"1","01","D","100","D",0.0784,"D",84000,"D",30,"D",980,"D","3","D","4","D",,"A",,"A",373,"D",109,"D",110,"D",111,"D",498,"D",497,"D",496,"D",,"A","09","D","2003","D","1","D",,"A",76154,"D",76045,"D",75934,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20121",2488632,24,0,"5","01","D","100","D",0.0784,"D",117624,"D",30,"D",1050,"D","3","D","4","D",,"A",,"A",200,"D",239,"D",240,"D",242,"D",611,"D",610,"D",608,"D",,"A","02","D","1998","D","1","D",,"A",93560,"D",93321,"D",93081,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20121",2488652,63,0,"1","01","D","100","D",0.0413,"D",373036,"D",30,"D",2533,"D","3","D","4","D","5","D",,"A",724,"D",536,"D",538,"D",540,"D",1273,"D",1271,"D",1269,"D",,"A","05","D","2011","D","1","D",,"A",369858,"D",369322,"D",368784,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20121",2488762,40,0,"1","01","D","100","D",0.0538,"D",109766,"D",30,"D",615,"D",,"A",,"A",,"A",,"A",0,"D",193,"D",194,"D",195,"D",422,"D",421,"D",420,"D",,"A","06","D","2003","D","1","D",,"A",94112,"D",93919,"D",93725,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20121",2488772,32,0,"5","01","D","100","D",0.0981,"F",150000,"F",30,"F",1380,"F",,"A",,"A","5","F",,"A",85,"F",604,"F",609,"F",614,"F",691,"F",686,"F",681,"F",,"A","07","F","1989","F","1","F",,"A",84470,"F",83866,"F",83256,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20121",2488782,53,0,"5","01","D","100","D",0.08,"D",85000,"D",30,"D",950,"D",,"B",,"B",,"B",,"B",326,"D",87,"D",87,"D",88,"D",483,"D",483,"D",482,"D",,"A","09","D","2006","D","1","D",,"A",80616,"D",80529,"D",80442,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20121",2488782,54,0,"5","02","D","400","D",0.1,"D",13734,"D",7,"D",228,"D",,"A",,"A",,"A",,"A",0,"D",165,"D",166,"D",168,"D",63,"D",62,"D",60,"D",,"A","02","D","2008","D","1","D",,"A",7565,"D",7400,"D",7234,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20121",2488902,34,0,"5","01","D","100","D",0.0675,"D",28000,"D",30,"D",478,"D","3","D","4","D","5","D",,"A",296,"D",178,"D",179,"D",180,"D",4,"D",3,"D",2,"D",,"A","05","D","1982","D","1","D","112011","D",630,"D",452,"D",272,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20121",2488912,31,0,"5","01","D","100","D",0.079,"D",50500,"D",30,"D",442,"D","3","D","4","D",,"A",,"A",75,"D",123,"D",123,"D",124,"D",244,"D",244,"D",243,"D",,"A","10","D","1995","D","1","D",,"A",37130,"D",37008,"D",36884,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20121",2488925,37,0,"1","01","D","100","D",0.0784,"F",599703,"V",15,"F",5009,"V","3","F","4","F",,"A",,"A",1160,"F",1792,"V",1793,"V",1799,"V",3649,"F",3623,"F",3597,"F",,"A","03","F","2005","F","1","F",,"A",539262,"V",538183,"V",534299,"V","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20121",2488942,31,0,"5","01","D","100","D",0.0784,"D",60000,"D",15,"D",568,"D",,"A",,"A",,"A",,"A",0,"D",179,"D",181,"D",182,"D",389,"D",387,"D",386,"D",,"A","08","D","2011","D","1","D",,"A",59469,"D",59289,"D",59108,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20121",2488992,22,0,"1","01","D","100","D",0.0625,"D",173943,"D",30,"D",1071,"D",,"A",,"A",,"A",,"A",0,"D",459,"D",462,"D",464,"D",612,"D",609,"D",607,"D",,"A","06","D","1995","D","1","D",,"A",117455,"D",116996,"D",116534,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20121",2489112,46,0,"1","01","D","100","D",0.0784,"D",110705,"D",30,"D",1025,"D","3","D","4","D",,"A",,"A",225,"D",143,"D",144,"D",145,"D",657,"D",656,"D",655,"D",,"A","11","D","2003","D","1","D",,"A",100505,"D",100361,"D",100217,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20121",2489242,23,0,"5","01","D","100","D",0.06,"F",40000,"F",15,"F",725,"F","3","F",,"A","5","F",,"A",387,"F",324,"F",325,"F",327,"F",14,"F",13,"F",11,"F",,"A","08","F","1997","F","1","F",,"A",2840,"F",2516,"F",2191,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
