"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","SAMP_UN","SAMP_UN_","RTELECT","RTELECT_","RTGAS","RTGAS_","RTWATER","RTWATER_","RTHEAT","RTHEAT_","RTTRASH","RTTRASH_","RTASPAY","RTASPAY_","RTCOMPX","RTCOMPX_","RTBSNSZ","RTBSNSZ_","JRTPAYQV","JRTP_YQV","QRT3MCMX","QRT3_CMX","RTTELEPH","RTTE_EPH","RTTVCABL","RTTV_ABL","RTINTRNT","RTIN_RNT","RTFUNSH","RTFUNSH_"
"20112",2254685,33,0,"1","1","D","2","D","2","D","2","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",2835,"D","2","D","2","D","2","D","2","D"
"20112",2254715,20,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",3000,"D","2","D","2","D","2","D","2","D"
"20112",2254795,23,0,"1","1","D","1","D","1","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",1521,"D","2","D","2","D","2","D","2","D"
"20112",2254825,41,0,"1","1","D","2","D","1","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",1845,"D","2","D","2","D","2","D","2","D"
"20112",2254975,60,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",3810,"D","2","D","2","D","2","D","2","D"
"20112",2255065,44,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",4275,"D","2","D","2","D","2","D","2","D"
"20112",2255115,38,0,"1","1","D","2","D","2","D","1","D","1","D","1","D","1","D",670,"D",.,"A",1377,"D",633,"D","2","D","2","D","2","D","2","D"
"20112",2255125,27,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",1839,"D","2","D","2","D","2","D","2","D"
"20112",2255385,29,0,"1","1","D","1","D","1","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",129,"D","2","D","2","D","2","D","2","D"
"20112",2255575,30,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",2925,"D","2","D","2","D","2","D","2","D"
"20112",2255905,54,0,"1","1","D","2","D","2","D","2","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",2769,"D","2","D","2","D","2","D","2","D"
"20112",2255965,24,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",525,"D","2","D","2","D","2","D","2","D"
"20112",2256195,23,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",1083,"D","2","D","2","D","2","D","2","D"
"20112",2256315,40,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",2250,"D","2","D","2","D","2","D","2","D"
"20112",2256505,27,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",3585,"D","2","D","2","D","2","D","2","D"
"20112",2256555,38,0,"1","1","D",,"A",,"A",,"A",,"A",,"A","2","D",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A"
"20112",2256635,33,0,"1","1","D","2","D","2","D","1","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",600,"D","2","D","2","D","2","D","2","D"
"20112",2256835,28,0,"1","1","D","2","D","2","D","2","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",1350,"D","2","D","2","D","2","D","2","D"
"20112",2256935,37,0,"1","1","D","2","D","2","D","2","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",2550,"D","2","D","2","D","2","D","2","D"
"20112",2257025,20,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",975,"D","2","D","2","D","2","D","2","D"
"20112",2257325,29,0,"1","1","D","1","D","1","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",4800,"D","1","D","1","D","1","D","2","D"
"20112",2257355,30,0,"1","1","D","2","D","2","D","2","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",2250,"D","2","D","2","D","2","D","2","D"
"20112",2257765,27,0,"1","1","D","2","D","2","D","2","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",1710,"D","2","D","2","D","2","D","2","D"
"20112",2258165,27,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",5400,"D","2","D","2","D","2","D","2","D"
"20112",2258235,37,0,"1","1","D",,"A",,"A",,"A",,"A",,"A","2","D",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A"
"20112",2258325,38,0,"1","1","D","2","D","2","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",3300,"D","2","D","2","D","2","D","2","D"
"20112",2258355,19,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",810,"D","2","D","2","D","2","D","2","D"
"20112",2258625,34,0,"1","1","D","2","D","1","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",2925,"D","2","D","2","D","2","D","2","D"
"20112",2258655,21,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",1050,"D","2","D","2","D","2","D","2","D"
"20112",2258835,53,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",2400,"D","2","D","2","D","2","D","2","D"
"20112",2258855,31,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",1605,"D","2","D","2","D","2","D","2","D"
"20112",2258965,34,0,"1","1","D","2","D","2","D","2","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",1800,"D","2","D","2","D","2","D","2","D"
"20112",2259005,31,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",1485,"D","2","D","2","D","2","D","2","D"
"20112",2259125,24,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",1620,"D","2","D","2","D","2","D","2","D"
"20112",2259135,41,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",1500,"D","2","D","2","D","2","D","2","D"
"20112",2259405,26,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",1473,"D","2","D","2","D","2","D","2","D"
"20112",2259465,25,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",1995,"D","2","D","2","D","2","D","2","D"
"20112",2259505,28,0,"1","1","D","1","D","1","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",3900,"D","2","D","2","D","2","D","2","D"
"20112",2259565,23,0,"1","1","D","2","D","1","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",1800,"D","2","D","2","D","2","D","2","D"
"20112",2259725,21,0,"1","1","D",,"A",,"A",,"A",,"A",,"A","2","D",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A"
"20112",2259755,22,0,"1","1","D","1","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",1161,"D","2","D","2","D","2","D","2","D"
"20112",2259985,30,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",3000,"D","2","D","2","D","2","D","2","D"
"20112",2260045,28,0,"1","1","D","2","D","2","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",1980,"D","2","D","2","D","2","D","2","D"
"20112",2260155,34,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",1500,"D","2","D","2","D","2","D","2","D"
"20112",2260355,28,0,"1","1","D","1","D","1","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",546,"D","2","D","2","D","2","D","2","D"
"20112",2260405,37,0,"1","1","D","2","D","2","D","2","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",1370,"F","2","D","2","D","2","D","2","D"
"20112",2260465,25,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",2235,"D","2","D","1","D","2","D","2","D"
"20112",2260505,31,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",3150,"D","2","D","2","D","2","D","2","D"
"20112",2260635,23,0,"1","1","D","2","D","2","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",2100,"D","2","D","2","D","2","D","2","D"
"20112",2260685,23,0,"1","1","D","2","D","2","D","2","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",2559,"D","2","D","2","D","2","D","2","D"
"20112",2260785,23,0,"1","1","D",,"A",,"A",,"A",,"A",,"A","2","D",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A"
"20112",2260805,54,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",3570,"D","2","D","2","D","2","D","2","D"
"20112",2260885,53,0,"1","1","D","2","D","2","D","1","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",2404,"D","2","D","2","D","2","D","2","D"
"20112",2261205,34,0,"1","1","D","2","D","2","D","2","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",1911,"D","2","D","2","D","2","D","2","D"
"20112",2261485,34,0,"1","1","D","2","D","1","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",2100,"D","2","D","2","D","2","D","2","D"
"20112",2261805,26,0,"1","1","D","2","D","1","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",1500,"D","2","D","2","D","2","D","2","D"
"20112",2261825,27,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",1500,"D","2","D","2","D","2","D","2","D"
"20112",2261855,17,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",2430,"D","2","D","2","D","2","D","2","D"
"20112",2262025,41,0,"1","1","D","2","D","2","D","2","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",1305,"D","2","D","2","D","2","D","2","D"
"20112",2262125,42,0,"1","1","D","2","D","2","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",825,"D","2","D","2","D","2","D","2","D"
"20112",2262185,17,0,"1","1","D","1","D","1","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",600,"D","2","D","2","D","2","D","2","D"
"20112",2262225,31,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",800,"D","2","D","2","D","2","D","2","D"
"20112",2262565,19,0,"1","1","D","1","D","1","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",1635,"D","2","D","2","D","2","D","2","D"
"20112",2262575,18,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",1500,"D","2","D","2","D","2","D","2","D"
"20112",2262675,31,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",1350,"D","2","D","2","D","2","D","2","D"
"20112",2262985,27,0,"1","1","D","2","D","1","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",969,"D","2","D","2","D","2","D","2","D"
"20112",2263035,25,0,"1","1","D","1","D","1","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",3300,"D","2","D","2","D","2","D","2","D"
"20112",2263125,44,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",1851,"D","2","D","2","D","2","D","2","D"
"20112",2263365,30,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",255,"D","2","D","2","D","2","D","2","D"
"20112",2263415,41,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",1500,"D","2","D","2","D","2","D","2","D"
"20112",2263615,19,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",150,"F","2","D","2","D","2","D","2","D"
"20112",2263765,30,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",0,"D","2","D","2","D","2","D","2","D"
"20112",2263775,36,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",3195,"D","2","D","2","D","2","D","2","D"
"20112",2263815,45,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",5400,"D","2","D","2","D","2","D","2","D"
"20112",2263945,30,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",7691,"T","2","D","2","D","2","D","2","D"
"20112",2264415,34,0,"1","1","D","1","D","1","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",1650,"D","2","D","2","D","2","D","2","D"
"20112",2264435,38,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","1","D",1150,"D",0.15,"D",0,"D",2424,"D","2","D","2","D","2","D","2","D"
"20112",2264445,27,0,"1","1","D","2","D","2","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",2250,"D","2","D","2","D","2","D","2","D"
"20112",2264545,28,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",1050,"D","2","D","2","D","2","D","2","D"
"20112",2264655,23,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","1","D",660,"D",.,"A",1509,"D",471,"D","2","D","2","D","2","D","2","D"
"20112",2264725,31,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",1221,"D","2","D","2","D","2","D","2","D"
"20112",2264735,31,0,"1","1","D","2","D","2","D","1","D","2","D","2","D","2","D",.,"A",1,"D",.,"A",0,"D","2","D","2","D","2","D","2","D"
"20112",2264935,37,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",7691,"T","2","D","2","D","2","D","2","D"
"20112",2265025,36,0,"1","1","D","2","D","1","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",0,"D","2","D","2","D","2","D","2","D"
"20112",2265115,20,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",1600,"D","2","D","2","D","2","D","2","D"
"20112",2265405,21,0,"1","1","D","1","D","1","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",1500,"F","2","D","2","D","2","D","2","D"
"20112",2265725,31,0,"1","1","D","1","D","1","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",2685,"D","2","D","2","D","2","D","2","D"
"20112",2265735,39,0,"1","1","D","2","D","2","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",7691,"T","2","D","2","D","2","D","2","D"
"20112",2265955,18,0,"1","1","D","2","D","2","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",975,"D","2","D","2","D","2","D","2","D"
"20112",2266025,18,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",2100,"D","2","D","2","D","2","D","2","D"
"20112",2266305,17,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",1800,"D","2","D","2","D","2","D","2","D"
"20112",2266325,38,0,"1","1","D","2","D","2","D","2","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",2253,"D","2","D","2","D","2","D","2","D"
"20112",2266655,34,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",1815,"D","2","D","2","D","2","D","2","D"
"20112",2267095,20,0,"1","1","D","1","D","1","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",2040,"D","1","D","1","D","1","D","1","D"
"20112",2267635,24,0,"1","1","D","1","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",4800,"D","2","D","2","D","2","D","2","D"
"20112",2268365,25,0,"1","1","D","2","D","2","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",2700,"D","2","D","2","D","2","D","2","D"
"20112",2268985,19,0,"1","1","D",,"A",,"A",,"A",,"A",,"A","2","D",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A"
"20112",2269085,25,0,"1","1","D","1","D","1","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",3303,"D","2","D","2","D","2","D","2","D"
"20112",2269175,45,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",3450,"D","2","D","2","D","2","D","2","D"
"20112",2269365,27,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",3000,"D","2","D","2","D","2","D","2","D"
"20112",2269545,30,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",1500,"F","2","D","2","D","2","D","2","D"
"20112",2269575,90,0,"6","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",0,"D",,"A",,"A",,"A",,"A"
"20112",2269895,19,0,"1","1","D","2","D","1","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",969,"D","2","D","2","D","2","D","2","D"
"20112",2269935,26,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",1500,"D","2","D","2","D","2","D","2","D"
"20112",2269945,40,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",3900,"D","2","D","2","D","2","D","2","D"
"20112",2269975,24,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",1755,"D","2","D","2","D","2","D","2","D"
"20112",2270115,30,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",2100,"D","2","D","2","D","2","D","2","D"
"20112",2270265,42,0,"1","1","D","2","D","2","D","1","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",2550,"D","2","D","2","D","2","D","2","D"
"20112",2270375,35,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",2700,"D","2","D","2","D","2","D","2","D"
"20112",2270555,41,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",2550,"D","2","D","2","D","2","D","2","D"
"20112",2270975,23,0,"1","1","D","2","D","2","D","2","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",825,"D","2","D","2","D","2","D","2","D"
"20112",2271055,20,0,"1","1","D","1","D","1","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",1200,"D","2","D","1","D","1","D","1","D"
"20112",2271105,30,0,"1","1","D","1","D","2","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",1200,"D","2","D","2","D","2","D","2","D"
"20112",2271605,31,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",2220,"D","2","D","2","D","2","D","2","D"
"20112",2271825,22,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",1140,"D","2","D","2","D","2","D","2","D"
"20112",2272175,36,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",1560,"D","2","D","2","D","2","D","2","D"
"20112",2272245,28,0,"1","1","D","2","D","2","D","2","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",1395,"D","2","D","2","D","2","D","2","D"
"20112",2272285,60,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",7691,"T","2","D","2","D","2","D","2","D"
"20112",2272605,26,0,"1","1","D","2","D","2","D","2","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",1650,"D","2","D","2","D","2","D","2","D"
"20112",2272655,23,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",483,"D","2","D","2","D","2","D","2","D"
"20112",2272735,43,0,"1","1","D","2","D","1","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",1950,"D","2","D","2","D","2","D","2","D"
"20112",2272835,37,0,"1","1","D","2","D","1","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",1995,"D","2","D","2","D","2","D","2","D"
"20112",2272955,23,0,"1","1","D","2","D","2","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",3093,"D","2","D","2","D","2","D","2","D"
"20112",2272995,35,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",1650,"D","2","D","2","D","2","D","2","D"
"20112",2273115,17,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",1155,"D","2","D","2","D","2","D","2","D"
"20112",2273205,28,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",5385,"D","2","D","2","D","2","D","2","D"
"20112",2273555,23,0,"1","1","D","1","D","1","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",2994,"D","2","D","2","D","2","D","2","D"
"20112",2273625,31,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",447,"D","2","D","2","D","2","D","2","D"
"20112",2273725,24,0,"1","1","D","2","D","2","D","2","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",3000,"F","2","D","2","D","2","D","2","D"
"20112",2273975,20,0,"1","1","D","2","D","2","D","1","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",1800,"D","2","D","2","D","2","D","2","D"
"20112",2274225,21,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",114,"D","2","D","2","D","2","D","2","D"
"20112",2274265,34,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",1527,"D","2","D","2","D","2","D","2","D"
"20112",2274335,35,0,"1","1","D","2","D","2","D","1","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",1017,"D","2","D","2","D","2","D","2","D"
"20112",2274555,36,0,"1","1","D","1","D","2","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",462,"D","2","D","2","D","2","D","2","D"
"20112",2274735,28,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",2496,"D","2","D","2","D","2","D","2","D"
"20112",2274825,19,0,"1","1","D","1","D","1","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",900,"D","2","D","2","D","2","D","2","D"
"20112",2274835,17,0,"1","1","D","2","D","2","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",495,"D","2","D","2","D","2","D","2","D"
"20112",2274895,39,0,"1","1","D","2","D","2","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",3300,"D","2","D","2","D","2","D","2","D"
"20112",2274945,60,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",1950,"D","2","D","2","D","2","D","2","D"
"20112",2275025,21,0,"1","1","D","1","D","1","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",1845,"D","2","D","2","D","2","D","2","D"
"20112",2275035,35,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",2475,"D","2","D","2","D","2","D","2","D"
"20112",2275055,21,0,"1","1","D","2","D","2","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",3000,"F","2","D","2","D","2","D","2","D"
"20112",2275325,27,0,"1","1","D","2","D","2","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",1740,"D","2","D","2","D","2","D","2","D"
"20112",2275825,72,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",3600,"D","2","D","2","D","2","D","2","D"
"20112",2275895,55,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",2400,"D","2","D","2","D","2","D","2","D"
"20112",2276285,28,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",3750,"D","2","D","2","D","2","D","2","D"
"20112",2276985,36,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",1965,"D","2","D","2","D","2","D","2","D"
"20112",2277575,26,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",267,"D","2","D","2","D","2","D","2","D"
"20112",2278015,18,0,"1","1","D","1","D","1","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",735,"D","2","D","2","D","2","D","1","D"
"20112",2278275,65,0,"6","1","D",,"B",,"B",,"B",,"B",,"B",,"B",.,"A",.,"A",.,"A",810,"F",,"B",,"B",,"B",,"B"
"20112",2278775,41,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",7691,"T","2","D","2","D","2","D","2","D"
"20112",2278845,25,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",2400,"D","2","D","2","D","2","D","2","D"
"20112",2279455,37,0,"1","1","D",,"A",,"A",,"A",,"A",,"A","2","D",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A"
"20112",2279705,28,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",2400,"D","2","D","2","D","2","D","2","D"
"20112",2279745,30,0,"1","1","D","2","D","2","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",5400,"D","2","D","2","D","2","D","2","D"
"20112",2279805,23,0,"1","1","D","1","D","1","D","1","D","1","D","1","D","1","D",.,"C",.,"A",1166,"D",2220,"D","2","D","1","D","2","D","2","D"
"20112",2280005,27,0,"1","1","D","1","D","1","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",3078,"D","2","D","2","D","2","D","2","D"
"20112",2280315,39,0,"1","1","D","2","D","2","D","1","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",1050,"D","2","D","2","D","2","D","2","D"
"20112",2280385,19,0,"1","1","D","1","D","2","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",2610,"D","2","D","2","D","2","D","2","D"
"20112",2280485,36,0,"1","1","D",,"A",,"A",,"A",,"A",,"A","2","D",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A"
"20112",2280925,27,0,"1","1","D","2","D","1","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",1299,"D","2","D","2","D","2","D","2","D"
"20112",2281645,30,0,"1","1","D","2","D","2","D","1","D","2","D","1","D","2","D",.,"A",.,"A",.,"A",633,"D","2","D","2","D","2","D","2","D"
"20112",2281855,34,0,"1","1","D","2","D","2","D","1","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",1320,"D","2","D","2","D","2","D","2","D"
"20112",2281955,32,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",2466,"D","2","D","2","D","2","D","2","D"
"20112",2282295,40,0,"1","1","D","2","D","2","D","2","D","2","D","2","D","2","D",.,"A",.,"A",.,"A",2100,"D","2","D","2","D","2","D","2","D"
"20112",2282375,17,0,"1","1","D","1","D","2","D","1","D","1","D","1","D","2","D",.,"A",.,"A",.,"A",525,"D","2","D","2","D","2","D","2","D"
