PURCHASED,NEWID,UCC,AGE_REF,BLS_URBN,EDUC_REF,FAM_TYPE,HRSPRWK1,FAM_SIZE,FINCBEFX
0,4794741,20510,26.0,1.0,16.0,8.0,40.0,1.0,125000.0
0,4794742,20510,26.0,1.0,16.0,8.0,40.0,1.0,125000.0
0,4991351,20510,56.0,1.0,16.0,9.0,40.0,2.0,0.0
0,4991352,20510,56.0,1.0,16.0,9.0,40.0,2.0,0.0
0,4794751,20510,26.0,1.0,12.0,9.0,32.0,2.0,56000.0
0,4794752,20510,26.0,1.0,12.0,9.0,32.0,2.0,56000.0
0,4860291,20510,28.0,1.0,16.0,8.0,0.0,1.0,0.0
0,4860292,20510,28.0,1.0,16.0,8.0,0.0,1.0,0.0
0,4991371,20510,64.0,1.0,12.0,9.0,40.0,2.0,112370.0
0,4729232,20510,68.0,1.0,15.0,1.0,55.0,2.0,285000.0
0,4794771,20510,54.0,1.0,16.0,7.0,0.0,2.0,12682.0
0,4794772,20510,54.0,1.0,16.0,7.0,0.0,2.0,12682.0
0,4860311,20510,29.0,1.0,14.0,8.0,60.0,1.0,5000.0
0,4860321,20510,27.0,1.0,13.0,9.0,40.0,2.0,463163.0
0,4860322,20510,27.0,1.0,13.0,9.0,40.0,2.0,463163.0
0,4729251,20510,81.0,1.0,15.0,1.0,0.0,2.0,32106.0
0,4729252,20510,81.0,1.0,15.0,1.0,0.0,2.0,32106.0
0,4893092,20510,35.0,1.0,15.0,3.0,0.0,5.0,50000.0
0,4860331,20510,68.0,1.0,12.0,8.0,0.0,1.0,880.0
0,4860332,20510,68.0,1.0,12.0,8.0,0.0,1.0,880.0
0,4729261,20510,74.0,1.0,16.0,1.0,0.0,2.0,99664.0
0,4729262,20510,74.0,1.0,16.0,1.0,0.0,2.0,99664.0
0,4794801,20510,65.0,1.0,12.0,1.0,0.0,2.0,54812.0
0,4794802,20510,65.0,1.0,12.0,1.0,0.0,2.0,54812.0
0,4860341,20510,74.0,2.0,15.0,8.0,20.0,1.0,65658.0
0,4860342,20510,74.0,2.0,15.0,8.0,20.0,1.0,65658.0
0,4893111,20510,62.0,1.0,14.0,9.0,44.0,3.0,0.0
0,4893112,20510,62.0,1.0,14.0,9.0,44.0,3.0,0.0
0,4991422,20510,45.0,1.0,16.0,9.0,40.0,6.0,200.0
0,4860352,20510,57.0,1.0,16.0,4.0,0.0,3.0,149200.0
0,4729281,20510,87.0,1.0,12.0,8.0,0.0,1.0,22770.0
0,4729282,20510,87.0,1.0,12.0,8.0,0.0,1.0,22770.0
0,4696522,20510,69.0,1.0,14.0,1.0,0.0,2.0,67884.0
0,4860372,20510,64.0,1.0,14.0,9.0,60.0,2.0,150000.0
0,4860381,20510,37.0,1.0,13.0,8.0,20.0,1.0,29000.0
0,4860382,20510,37.0,1.0,13.0,8.0,20.0,1.0,29000.0
0,4729311,20510,51.0,1.0,12.0,1.0,40.0,2.0,25700.0
0,4729312,20510,51.0,1.0,12.0,1.0,40.0,2.0,25700.0
0,4991461,20510,65.0,1.0,12.0,8.0,0.0,1.0,19102.0
0,4991462,20510,65.0,1.0,12.0,8.0,0.0,1.0,19102.0
0,4696551,20510,36.0,1.0,13.0,3.0,40.0,7.0,125600.0
0,4696552,20510,36.0,1.0,13.0,3.0,40.0,7.0,125600.0
0,4729321,20510,17.0,1.0,13.0,8.0,25.0,1.0,3000.0
0,4729322,20510,17.0,1.0,13.0,8.0,25.0,1.0,3000.0
0,4860401,20510,69.0,1.0,12.0,8.0,30.0,1.0,32242.0
0,4729332,20510,39.0,1.0,16.0,2.0,40.0,4.0,50000.0
0,4794871,20510,23.0,1.0,13.0,8.0,40.0,1.0,0.0
0,4794872,20510,23.0,1.0,13.0,8.0,40.0,1.0,0.0
0,4860411,20510,57.0,1.0,15.0,1.0,25.0,2.0,12000.0
0,4860412,20510,57.0,1.0,15.0,1.0,25.0,2.0,12000.0
0,4729341,20510,29.0,1.0,12.0,1.0,40.0,2.0,0.0
0,4729342,20510,29.0,1.0,14.0,1.0,40.0,2.0,0.0
0,4860422,20510,59.0,1.0,15.0,1.0,40.0,2.0,155000.0
0,4794891,20510,79.0,1.0,14.0,8.0,0.0,1.0,27682.0
0,4794892,20510,79.0,1.0,14.0,8.0,0.0,1.0,27682.0
0,4729361,20510,81.0,1.0,11.0,8.0,0.0,1.0,15006.0
0,4991511,20510,65.0,1.0,12.0,9.0,55.0,2.0,0.0
0,4991512,20510,65.0,1.0,12.0,9.0,55.0,2.0,0.0
0,4893211,20510,69.0,1.0,12.0,8.0,0.0,1.0,14094.0
0,4696611,20510,41.0,1.0,16.0,3.0,40.0,4.0,160000.0
0,4860451,20510,24.0,1.0,12.0,9.0,45.0,2.0,24000.0
0,4860452,20510,24.0,1.0,12.0,9.0,45.0,2.0,24000.0
0,4794921,20510,64.0,1.0,15.0,4.0,50.0,4.0,0.0
0,4794922,20510,64.0,1.0,15.0,4.0,50.0,4.0,0.0
0,4696621,20510,71.0,1.0,0.0,1.0,0.0,2.0,59564.0
0,4696622,20510,71.0,1.0,0.0,1.0,0.0,2.0,59564.0
0,4893241,20510,75.0,1.0,12.0,8.0,0.0,1.0,12156.0
0,4893242,20510,75.0,1.0,12.0,8.0,0.0,1.0,12156.0
0,4794941,20510,57.0,1.0,15.0,3.0,68.0,3.0,82000.0
0,4794942,20510,57.0,1.0,15.0,3.0,68.0,3.0,82000.0
0,4991551,20510,35.0,1.0,16.0,2.0,0.0,3.0,130010.0
0,4991552,20510,35.0,1.0,16.0,2.0,0.0,3.0,130010.0
0,4860481,20510,47.0,1.0,16.0,1.0,45.0,2.0,127000.0
0,4860482,20510,47.0,1.0,16.0,1.0,45.0,2.0,127000.0
0,4729411,20510,44.0,1.0,15.0,3.0,24.0,4.0,50000.0
0,4729412,20510,44.0,1.0,15.0,3.0,24.0,4.0,50000.0
0,4893251,20510,21.0,2.0,13.0,8.0,15.0,1.0,3000.0
0,4696661,20510,33.0,1.0,15.0,8.0,40.0,1.0,150000.0
0,4696662,20510,33.0,1.0,15.0,8.0,40.0,1.0,150000.0
0,4893271,20510,47.0,1.0,12.0,1.0,45.0,2.0,75000.0
0,4893272,20510,47.0,1.0,12.0,1.0,45.0,2.0,75000.0
0,4893281,20510,47.0,1.0,16.0,9.0,65.0,3.0,150000.0
0,4893282,20510,47.0,1.0,16.0,9.0,65.0,3.0,150000.0
0,4794981,20510,77.0,1.0,11.0,8.0,0.0,1.0,2292.0
0,4794982,20510,77.0,1.0,11.0,8.0,0.0,1.0,2292.0
0,4729451,20510,62.0,1.0,15.0,1.0,40.0,2.0,160000.0
0,4729452,20510,62.0,1.0,15.0,1.0,40.0,2.0,160000.0
0,4991601,20510,45.0,1.0,12.0,4.0,60.0,4.0,64000.0
0,4991602,20510,45.0,1.0,12.0,4.0,60.0,4.0,64000.0
0,4860532,20510,78.0,1.0,16.0,1.0,0.0,2.0,188982.0
0,4893301,20510,56.0,1.0,15.0,4.0,55.0,3.0,0.0
0,4893302,20510,41.0,1.0,15.0,4.0,55.0,3.0,0.0
0,4860541,20510,31.0,1.0,15.0,1.0,50.0,2.0,165200.0
0,4860542,20510,31.0,1.0,15.0,1.0,50.0,2.0,165200.0
0,4860561,20510,59.0,1.0,15.0,4.0,40.0,4.0,129000.0
0,4860562,20510,59.0,1.0,15.0,4.0,40.0,4.0,129000.0
0,4860571,20510,56.0,1.0,14.0,8.0,0.0,1.0,2400.0
0,4893341,20510,77.0,1.0,14.0,1.0,0.0,2.0,39565.0
0,4893342,20510,77.0,1.0,14.0,1.0,0.0,2.0,39565.0
0,4795041,20510,48.0,1.0,15.0,7.0,0.0,3.0,46646.0
0,4991651,20510,42.0,1.0,14.0,8.0,40.0,1.0,20000.0
0,4991652,20510,42.0,1.0,14.0,8.0,40.0,1.0,20000.0
0,4696741,20510,70.0,1.0,11.0,8.0,0.0,1.0,16422.0
0,4696742,20510,70.0,1.0,11.0,8.0,0.0,1.0,16422.0
0,4795051,20510,32.0,1.0,12.0,7.0,16.0,5.0,0.0
0,4795052,20510,32.0,1.0,12.0,7.0,16.0,5.0,0.0
0,4696751,20510,63.0,1.0,16.0,1.0,20.0,2.0,103000.0
0,4696752,20510,63.0,1.0,16.0,1.0,20.0,2.0,103000.0
0,4860601,20510,58.0,1.0,12.0,8.0,0.0,1.0,3370.0
0,4729541,20510,31.0,1.0,16.0,3.0,40.0,5.0,120000.0
0,4991691,20510,26.0,1.0,12.0,8.0,40.0,1.0,25000.0
0,4991692,20510,26.0,1.0,12.0,8.0,40.0,1.0,25000.0
0,4696781,20510,42.0,1.0,13.0,7.0,40.0,3.0,57000.0
0,4696782,20510,42.0,1.0,13.0,7.0,40.0,3.0,57000.0
0,4729561,20510,29.0,2.0,14.0,2.0,40.0,3.0,36000.0
0,4795101,20510,42.0,1.0,15.0,5.0,40.0,3.0,128484.0
0,4795102,20510,42.0,1.0,15.0,5.0,40.0,3.0,128484.0
0,4991711,20510,75.0,1.0,14.0,1.0,0.0,2.0,13764.0
0,4991712,20510,75.0,1.0,14.0,1.0,0.0,2.0,13764.0
0,4860641,20510,71.0,1.0,13.0,8.0,0.0,1.0,22020.0
0,4860642,20510,71.0,1.0,13.0,8.0,0.0,1.0,22020.0
0,4893412,20510,57.0,1.0,15.0,1.0,0.0,2.0,100000.0
0,4696811,20510,22.0,1.0,12.0,9.0,40.0,3.0,19456.0
0,4696812,20510,22.0,1.0,12.0,9.0,40.0,3.0,19456.0
0,4729602,20510,39.0,1.0,15.0,1.0,40.0,2.0,430492.0
0,4795141,20510,48.0,1.0,15.0,9.0,0.0,2.0,38000.0
0,4795142,20510,48.0,1.0,15.0,9.0,0.0,2.0,38000.0
0,4696841,20510,41.0,1.0,11.0,3.0,15.0,3.0,100000.0
0,4696842,20510,41.0,1.0,11.0,3.0,15.0,3.0,100000.0
0,4729611,20510,42.0,1.0,15.0,1.0,40.0,2.0,225000.0
0,4729612,20510,42.0,1.0,15.0,1.0,40.0,2.0,225000.0
0,4860681,20510,42.0,1.0,16.0,3.0,40.0,4.0,110000.0
0,4860682,20510,42.0,1.0,16.0,3.0,40.0,4.0,110000.0
0,4991761,20510,73.0,1.0,13.0,8.0,12.0,1.0,25412.0
0,4696851,20510,53.0,1.0,13.0,4.0,22.0,5.0,106000.0
0,4696852,20510,53.0,1.0,13.0,4.0,22.0,5.0,106000.0
0,4729621,20510,82.0,1.0,10.0,9.0,0.0,3.0,17382.0
0,4729622,20510,82.0,1.0,10.0,9.0,0.0,3.0,17382.0
0,4893461,20510,35.0,1.0,13.0,7.0,40.0,2.0,37000.0
0,4696861,20510,48.0,1.0,11.0,9.0,40.0,2.0,31200.0
0,4696862,20510,48.0,1.0,11.0,9.0,40.0,2.0,31200.0
0,4729641,20510,63.0,1.0,16.0,1.0,40.0,2.0,91000.0
0,4729642,20510,63.0,1.0,16.0,1.0,40.0,2.0,91000.0
0,4795181,20510,16.0,1.0,11.0,9.0,25.0,6.0,25500.0
0,4795182,20510,16.0,1.0,11.0,9.0,25.0,6.0,25500.0
0,4991791,20510,34.0,1.0,15.0,9.0,30.0,2.0,7000.0
0,4991792,20510,34.0,1.0,15.0,9.0,30.0,2.0,7000.0
0,4696881,20510,62.0,1.0,15.0,8.0,40.0,1.0,3500.0
0,4696882,20510,62.0,1.0,15.0,8.0,40.0,1.0,3500.0
0,4860721,20510,33.0,1.0,12.0,5.0,30.0,4.0,80050.0
0,4860722,20510,33.0,1.0,12.0,5.0,30.0,4.0,80050.0
0,4795191,20510,63.0,1.0,13.0,8.0,0.0,1.0,11870.0
0,4795192,20510,63.0,1.0,13.0,8.0,0.0,1.0,11870.0
0,4696891,20510,64.0,1.0,15.0,8.0,18.0,1.0,17418.0
0,4696892,20510,64.0,1.0,15.0,8.0,18.0,1.0,17418.0
0,4893501,20510,51.0,1.0,12.0,1.0,98.0,2.0,401163.0
0,4893502,20510,51.0,1.0,12.0,1.0,98.0,2.0,401163.0
0,4696901,20510,45.0,1.0,13.0,5.0,45.0,7.0,215006.0
0,4696902,20510,45.0,1.0,13.0,5.0,45.0,7.0,215006.0
0,4729671,20510,69.0,1.0,13.0,8.0,0.0,1.0,22638.0
0,4729672,20510,69.0,1.0,13.0,8.0,0.0,1.0,22638.0
0,4991841,20510,72.0,1.0,14.0,9.0,5.0,2.0,40013.0
0,4991842,20510,72.0,1.0,14.0,9.0,5.0,2.0,40013.0
0,4729701,20510,80.0,1.0,13.0,8.0,0.0,1.0,1782.0
0,4991851,20510,62.0,1.0,12.0,1.0,0.0,2.0,9600.0
0,4991852,20510,62.0,1.0,12.0,1.0,0.0,2.0,9600.0
0,4696942,20510,68.0,1.0,12.0,5.0,0.0,4.0,138722.0
0,4860781,20510,66.0,1.0,12.0,1.0,0.0,2.0,30048.0
0,4991861,20510,59.0,1.0,12.0,8.0,0.0,1.0,9860.0
0,4991862,20510,59.0,1.0,12.0,8.0,0.0,1.0,9860.0
0,4795262,20510,25.0,1.0,12.0,9.0,40.0,5.0,21712.0
0,4729731,20510,70.0,1.0,13.0,4.0,0.0,3.0,18171.0
0,4729732,20510,70.0,1.0,13.0,4.0,0.0,3.0,18171.0
0,4729741,20510,77.0,1.0,14.0,1.0,0.0,2.0,0.0
0,4729742,20510,77.0,1.0,14.0,1.0,0.0,2.0,0.0
0,4991891,20510,75.0,1.0,12.0,1.0,0.0,2.0,3564.0
0,4991892,20510,75.0,1.0,12.0,1.0,0.0,2.0,3564.0
0,4729751,20510,60.0,1.0,12.0,1.0,32.0,2.0,132200.0
0,4729752,20510,60.0,1.0,12.0,1.0,32.0,2.0,132200.0
0,4991901,20510,44.0,1.0,13.0,4.0,40.0,3.0,162000.0
0,4991902,20510,44.0,1.0,13.0,4.0,40.0,3.0,162000.0
0,4795301,20510,21.0,1.0,13.0,8.0,0.0,1.0,2400.0
0,4795302,20510,21.0,1.0,13.0,8.0,0.0,1.0,2400.0
0,4697001,20510,44.0,1.0,12.0,3.0,45.0,4.0,228000.0
0,4893611,20510,60.0,1.0,15.0,8.0,35.0,1.0,105666.0
0,4795311,20510,37.0,1.0,16.0,3.0,50.0,4.0,437493.0
0,4991921,20510,33.0,1.0,13.0,8.0,50.0,1.0,75875.0
0,4991922,20510,33.0,1.0,13.0,8.0,50.0,1.0,75875.0
0,4893631,20510,71.0,2.0,13.0,1.0,0.0,2.0,24392.0
0,4893632,20510,71.0,2.0,13.0,1.0,0.0,2.0,24392.0
0,4795331,20510,25.0,1.0,15.0,8.0,40.0,1.0,2950.0
0,4795332,20510,25.0,1.0,15.0,8.0,40.0,1.0,2950.0
0,4729801,20510,74.0,1.0,12.0,1.0,0.0,2.0,36364.0
0,4729802,20510,74.0,1.0,12.0,1.0,0.0,2.0,36364.0
0,4893642,20510,58.0,1.0,16.0,8.0,40.0,1.0,54000.0
0,4795341,20510,74.0,1.0,13.0,9.0,0.0,2.0,18896.0
0,4991951,20510,26.0,1.0,15.0,8.0,55.0,1.0,60000.0
0,4991952,20510,26.0,1.0,15.0,8.0,55.0,1.0,60000.0
0,4697041,20510,77.0,1.0,11.0,8.0,0.0,1.0,2452.0
0,4697042,20510,77.0,1.0,11.0,8.0,0.0,1.0,2452.0
0,4729811,20510,67.0,1.0,15.0,1.0,25.0,2.0,103919.0
0,4729812,20510,67.0,1.0,15.0,1.0,25.0,2.0,103919.0
0,4860881,20510,30.0,1.0,13.0,2.0,40.0,3.0,80000.0
0,4795351,20510,81.0,1.0,13.0,5.0,0.0,3.0,64964.0
0,4860892,20510,27.0,1.0,15.0,1.0,40.0,2.0,43488.0
0,4729821,20510,30.0,1.0,12.0,8.0,45.0,1.0,30000.0
0,4729822,20510,30.0,1.0,12.0,8.0,45.0,1.0,30000.0
0,4991971,20510,44.0,1.0,15.0,8.0,55.0,1.0,388363.0
0,4991972,20510,44.0,1.0,15.0,8.0,55.0,1.0,388363.0
0,4860902,20510,45.0,1.0,13.0,3.0,0.0,4.0,2.0
0,4729831,20510,54.0,2.0,12.0,1.0,40.0,2.0,86010.0
0,4795371,20510,29.0,1.0,15.0,5.0,40.0,5.0,94969.0
0,4697072,20510,61.0,2.0,14.0,8.0,60.0,1.0,45000.0
0,4795381,20510,69.0,1.0,12.0,8.0,0.0,1.0,1842.0
0,4795382,20510,69.0,1.0,12.0,8.0,0.0,1.0,1842.0
0,4893691,20510,57.0,1.0,13.0,5.0,40.0,3.0,124600.0
0,4893692,20510,57.0,1.0,13.0,5.0,40.0,3.0,124600.0
0,4795391,20510,33.0,1.0,12.0,7.0,40.0,2.0,36323.0
0,4795392,20510,33.0,1.0,12.0,7.0,40.0,2.0,36323.0
0,4697091,20510,57.0,1.0,11.0,8.0,0.0,1.0,0.0
0,4729861,20510,42.0,1.0,16.0,8.0,40.0,1.0,74734.0
0,4729862,20510,42.0,1.0,16.0,8.0,40.0,1.0,74734.0
0,4893701,20510,64.0,1.0,15.0,1.0,0.0,2.0,54618.0
0,4893702,20510,64.0,1.0,15.0,1.0,0.0,2.0,54618.0
0,4795401,20510,49.0,1.0,12.0,8.0,40.0,1.0,34000.0
0,4795402,20510,49.0,1.0,12.0,8.0,40.0,1.0,34000.0
0,4992011,20510,49.0,1.0,12.0,3.0,36.0,4.0,38400.0
0,4697111,20510,74.0,1.0,12.0,8.0,0.0,1.0,19782.0
0,4697112,20510,74.0,1.0,12.0,8.0,0.0,1.0,19782.0
0,4729881,20510,20.0,1.0,12.0,8.0,32.0,1.0,22000.0
0,4729882,20510,20.0,1.0,12.0,8.0,32.0,1.0,22000.0
0,4893721,20510,69.0,1.0,15.0,1.0,0.0,2.0,42000.0
0,4893722,20510,69.0,1.0,15.0,1.0,0.0,2.0,42000.0
0,4795421,20510,45.0,1.0,13.0,8.0,40.0,1.0,26500.0
0,4795422,20510,45.0,1.0,13.0,8.0,40.0,1.0,26500.0
0,4992031,20510,21.0,1.0,12.0,2.0,40.0,3.0,29000.0
0,4992032,20510,21.0,1.0,12.0,2.0,40.0,3.0,29000.0
0,4697121,20510,48.0,1.0,13.0,4.0,45.0,3.0,195000.0
0,4729891,20510,56.0,1.0,15.0,1.0,40.0,2.0,125000.0
0,4729892,20510,56.0,1.0,15.0,1.0,40.0,2.0,125000.0
0,4860961,20510,76.0,1.0,13.0,8.0,0.0,1.0,20644.0
0,4860962,20510,76.0,1.0,13.0,8.0,0.0,1.0,20644.0
0,4860981,20510,36.0,1.0,15.0,3.0,20.0,5.0,7700.0
0,4860982,20510,36.0,1.0,15.0,3.0,20.0,5.0,7700.0
0,4795451,20510,68.0,1.0,15.0,8.0,0.0,1.0,27534.0
0,4697161,20510,30.0,1.0,15.0,8.0,50.0,1.0,116700.0
0,4729932,20510,60.0,1.0,13.0,9.0,40.0,2.0,66020.0
0,4729941,20510,29.0,1.0,16.0,2.0,40.0,4.0,10015.0
0,4729942,20510,29.0,1.0,16.0,2.0,40.0,4.0,10015.0
0,4893781,20510,37.0,1.0,15.0,3.0,30.0,4.0,130000.0
0,4795491,20510,45.0,1.0,12.0,4.0,0.0,5.0,4512.0
0,4795492,20510,45.0,1.0,12.0,4.0,0.0,5.0,4512.0
0,4795501,20510,75.0,1.0,16.0,1.0,0.0,2.0,34502.0
0,4795502,20510,75.0,1.0,16.0,1.0,0.0,2.0,34502.0
0,4861051,20510,67.0,1.0,12.0,9.0,0.0,2.0,1782.0
0,4861052,20510,67.0,1.0,12.0,9.0,0.0,2.0,1782.0
0,4861061,20510,42.0,1.0,15.0,3.0,40.0,6.0,130000.0
0,4729992,20510,24.0,1.0,11.0,2.0,40.0,3.0,65000.0
0,4992151,20510,56.0,1.0,11.0,1.0,45.0,2.0,59600.0
0,4992152,20510,56.0,1.0,11.0,1.0,45.0,2.0,59600.0
0,4697242,20510,58.0,1.0,12.0,1.0,40.0,2.0,81000.0
0,4730011,20510,65.0,2.0,14.0,8.0,0.0,1.0,48394.0
0,4730012,20510,65.0,2.0,14.0,8.0,0.0,1.0,48394.0
0,4795562,20510,50.0,1.0,13.0,3.0,35.0,3.0,142700.0
0,4992172,20510,75.0,1.0,16.0,9.0,0.0,2.0,135564.0
0,4893872,20510,72.0,1.0,12.0,8.0,0.0,1.0,16382.0
0,4861111,20510,66.0,1.0,12.0,8.0,30.0,1.0,50006.0
0,4861112,20510,66.0,1.0,12.0,8.0,30.0,1.0,50006.0
0,4893882,20510,58.0,1.0,11.0,1.0,40.0,2.0,101000.0
0,4795591,20510,65.0,1.0,12.0,8.0,0.0,1.0,7200.0
0,4697291,20510,64.0,1.0,13.0,9.0,0.0,2.0,1782.0
0,4697301,20510,57.0,1.0,15.0,1.0,30.0,2.0,105001.0
0,4697302,20510,57.0,1.0,15.0,1.0,30.0,2.0,105001.0
0,4730071,20510,46.0,1.0,16.0,9.0,40.0,2.0,125000.0
0,4730072,20510,46.0,1.0,16.0,9.0,40.0,2.0,125000.0
0,4795621,20510,50.0,1.0,14.0,9.0,55.0,3.0,202000.0
0,4795622,20510,50.0,1.0,14.0,9.0,55.0,3.0,202000.0
0,4992231,20510,64.0,1.0,12.0,4.0,40.0,3.0,95014.0
0,4730111,20510,78.0,1.0,15.0,8.0,0.0,1.0,21174.0
0,4795651,20510,43.0,1.0,12.0,3.0,40.0,3.0,98200.0
0,4795652,20510,43.0,1.0,12.0,3.0,40.0,3.0,98200.0
0,4697351,20510,50.0,1.0,16.0,7.0,22.0,2.0,38600.0
0,4697352,20510,50.0,1.0,16.0,7.0,22.0,2.0,38600.0
0,4861202,20510,46.0,1.0,16.0,3.0,45.0,4.0,175000.0
0,4992281,20510,43.0,1.0,15.0,4.0,40.0,6.0,202800.0
0,4992282,20510,43.0,1.0,15.0,4.0,40.0,6.0,202800.0
0,4697372,20510,76.0,1.0,15.0,1.0,52.0,2.0,43860.0
0,4861211,20510,48.0,1.0,16.0,3.0,50.0,3.0,224000.0
0,4861212,20510,48.0,1.0,16.0,3.0,50.0,3.0,224000.0
0,4893981,20510,21.0,1.0,12.0,8.0,40.0,1.0,23000.0
0,4893982,20510,21.0,1.0,12.0,8.0,40.0,1.0,23000.0
0,4992291,20510,43.0,1.0,15.0,1.0,50.0,2.0,205200.0
0,4992292,20510,43.0,1.0,15.0,1.0,50.0,2.0,205200.0
0,4697382,20510,50.0,1.0,12.0,7.0,0.0,2.0,29744.0
0,4861221,20510,50.0,1.0,16.0,8.0,40.0,1.0,0.0
0,4861222,20510,50.0,1.0,15.0,8.0,40.0,1.0,0.0
0,4893991,20510,56.0,1.0,15.0,4.0,16.0,4.0,160600.0
0,4893992,20510,56.0,1.0,15.0,4.0,16.0,4.0,160600.0
0,4992301,20510,87.0,1.0,13.0,9.0,0.0,4.0,72096.0
0,4992302,20510,87.0,1.0,13.0,9.0,0.0,4.0,72096.0
0,4861231,20510,66.0,1.0,15.0,9.0,0.0,2.0,76182.0
0,4861232,20510,66.0,1.0,15.0,9.0,0.0,2.0,76182.0
0,4795702,20510,55.0,1.0,13.0,8.0,84.0,1.0,49000.0
0,4992311,20510,40.0,1.0,16.0,1.0,35.0,2.0,61000.0
0,4730171,20510,65.0,1.0,15.0,1.0,30.0,2.0,74000.0
0,4730172,20510,65.0,1.0,15.0,1.0,30.0,2.0,74000.0
0,4730181,20510,24.0,1.0,14.0,1.0,32.0,2.0,0.0
0,4730182,20510,24.0,1.0,14.0,1.0,32.0,2.0,0.0
0,4697421,20510,50.0,1.0,12.0,4.0,40.0,3.0,55000.0
0,4697422,20510,50.0,1.0,12.0,4.0,40.0,3.0,55000.0
0,4730191,20510,44.0,1.0,13.0,3.0,40.0,4.0,55000.0
0,4730192,20510,44.0,1.0,13.0,3.0,40.0,4.0,55000.0
0,4861261,20510,48.0,1.0,15.0,7.0,3.0,3.0,57800.0
0,4861262,20510,48.0,1.0,15.0,7.0,3.0,3.0,57800.0
0,4795731,20510,51.0,1.0,11.0,8.0,50.0,1.0,35000.0
0,4795732,20510,51.0,1.0,11.0,8.0,50.0,1.0,35000.0
0,4894031,20510,53.0,1.0,15.0,9.0,15.0,3.0,46820.0
0,4894032,20510,53.0,1.0,15.0,9.0,15.0,3.0,46820.0
0,4697431,20510,37.0,1.0,14.0,8.0,40.0,1.0,86300.0
0,4861271,20510,44.0,1.0,15.0,3.0,40.0,4.0,155000.0
0,4894041,20510,36.0,1.0,15.0,3.0,55.0,3.0,109000.0
0,4894042,20510,36.0,1.0,15.0,3.0,55.0,3.0,109000.0
0,4795741,20510,49.0,1.0,15.0,3.0,0.0,4.0,191500.0
0,4795742,20510,49.0,1.0,15.0,3.0,0.0,4.0,191500.0
0,4992351,20510,49.0,1.0,15.0,1.0,40.0,2.0,39000.0
0,4795751,20510,34.0,1.0,15.0,2.0,70.0,3.0,523192.0
0,4795752,20510,34.0,1.0,15.0,2.0,70.0,3.0,523192.0
0,4697451,20510,65.0,1.0,15.0,8.0,0.0,1.0,3081.0
0,4730221,20510,73.0,1.0,11.0,9.0,0.0,3.0,3000.0
0,4730222,20510,73.0,1.0,11.0,9.0,0.0,3.0,3000.0
0,4992371,20510,87.0,1.0,12.0,8.0,0.0,1.0,19782.0
0,4992372,20510,87.0,1.0,12.0,8.0,0.0,1.0,19782.0
0,4730231,20510,49.0,1.0,16.0,3.0,40.0,3.0,232010.0
0,4795771,20510,61.0,1.0,15.0,3.0,43.0,3.0,119700.0
0,4795772,20510,61.0,1.0,15.0,3.0,43.0,3.0,119700.0
0,4730241,20510,87.0,1.0,12.0,1.0,0.0,2.0,24388.0
0,4730242,20510,87.0,1.0,12.0,1.0,0.0,2.0,24388.0
0,4894091,20510,79.0,1.0,12.0,8.0,0.0,1.0,19782.0
0,4894092,20510,79.0,1.0,12.0,8.0,0.0,1.0,19782.0
0,4730261,20510,45.0,1.0,14.0,3.0,60.0,3.0,190500.0
0,4730262,20510,45.0,1.0,14.0,3.0,60.0,3.0,190500.0
0,4992411,20510,35.0,1.0,12.0,9.0,45.0,3.0,0.0
0,4992412,20510,35.0,1.0,12.0,9.0,45.0,3.0,0.0
0,4730271,20510,54.0,1.0,15.0,5.0,0.0,3.0,34352.0
0,4894111,20510,36.0,1.0,13.0,3.0,40.0,4.0,110000.0
0,4894112,20510,69.0,1.0,13.0,4.0,40.0,4.0,110000.0
0,4795811,20510,38.0,1.0,11.0,5.0,0.0,4.0,24084.0
0,4795812,20510,38.0,1.0,11.0,5.0,0.0,4.0,24084.0
0,4992421,20510,37.0,1.0,13.0,3.0,8.0,5.0,3600.0
0,4730281,20510,21.0,1.0,15.0,8.0,32.0,1.0,0.0
0,4730282,20510,21.0,1.0,15.0,8.0,32.0,1.0,0.0
0,4992431,20510,80.0,1.0,16.0,8.0,0.0,1.0,27248.0
0,4992432,20510,80.0,1.0,16.0,8.0,0.0,1.0,27248.0
0,4861361,20510,26.0,1.0,12.0,8.0,40.0,1.0,0.0
0,4730291,20510,65.0,1.0,13.0,8.0,0.0,1.0,2200.0
0,4730292,20510,65.0,1.0,13.0,8.0,0.0,1.0,2200.0
0,4894132,20510,87.0,1.0,13.0,8.0,0.0,1.0,144154.0
0,4697532,20510,52.0,1.0,16.0,1.0,40.0,2.0,200000.0
0,4795841,20510,31.0,1.0,15.0,2.0,30.0,3.0,125020.0
0,4795842,20510,31.0,1.0,15.0,2.0,30.0,3.0,125020.0
0,4861381,20510,61.0,1.0,14.0,1.0,0.0,2.0,80000.0
0,4861382,20510,61.0,1.0,14.0,1.0,0.0,2.0,80000.0
0,4730311,20510,39.0,1.0,12.0,5.0,42.0,5.0,99930.0
0,4730312,20510,39.0,1.0,12.0,5.0,42.0,5.0,99930.0
0,4894151,20510,29.0,1.0,15.0,1.0,40.0,2.0,315200.0
0,4894152,20510,29.0,1.0,15.0,1.0,40.0,2.0,315200.0
0,4992461,20510,30.0,1.0,12.0,8.0,40.0,1.0,45000.0
